order_id,customer_id,product_id,quantity,total_amount
ORD_0945,CUST_0130,PROD_0275,1,abc
ORD_0946,CUST_0081,PROD_0234,2,abc
ORD_0947,CUST_0168,PROD_0102,2,15994
ORD_0948,CUST_0293,PROD_0112,-1,73908
ORD_0949,CUST_0336,PROD_0307,1,abc
ORD_0950,CUST_0261,PROD_0143,-1,abc
ORD_0951,CUST_0177,PROD_0310,3,abc
ORD_0952,CUST_0079,PROD_0166,3,43761
ORD_0953,CUST_0155,PROD_0219,3,47873
ORD_0954,CUST_0297,PROD_0083,2,35883
ORD_0955,CUST_0111,PROD_0335,-1,84934
ORD_0956,CUST_0145,PROD_0145,2,23862
ORD_0957,CUST_0198,PROD_0285,2,15767
ORD_0958,CUST_0063,PROD_0270,3,45781
ORD_0959,CUST_0169,PROD_0234,3,61399
ORD_0960,CUST_0047,PROD_0166,3,76493
ORD_0961,CUST_0315,PROD_0161,2,60582
ORD_0962,CUST_0314,PROD_0328,2,31499
ORD_0963,CUST_0300,PROD_0227,1,abc
ORD_0964,CUST_0196,PROD_0046,2,abc
ORD_0965,CUST_0219,PROD_0234,2,27797
ORD_0966,CUST_0159,PROD_0276,2,abc
ORD_0967,CUST_0320,PROD_0122,1,70508
ORD_0968,CUST_0315,PROD_0331,-1,abc
ORD_0969,CUST_0183,PROD_0250,3,abc
ORD_0970,CUST_0137,PROD_0105,-1,88582
ORD_0971,CUST_0185,PROD_0137,1,96161
ORD_0972,CUST_0025,PROD_0002,2,67199
ORD_0973,CUST_0086,PROD_0104,2,54078
ORD_0974,CUST_0150,PROD_0174,2,abc
ORD_0975,CUST_0333,PROD_0103,-1,abc
ORD_0976,CUST_0239,PROD_0161,-1,52622
ORD_0977,CUST_0284,PROD_0250,2,abc
ORD_0978,CUST_0242,PROD_0058,3,74249
ORD_0979,CUST_0184,PROD_0312,1,56186
ORD_0980,CUST_0014,PROD_0006,1,63038
ORD_0981,CUST_0296,PROD_0293,3,abc
ORD_0982,CUST_0236,PROD_0286,2,5599
ORD_0983,CUST_0115,PROD_0116,3,44253
ORD_0984,CUST_0224,PROD_0263,2,abc
ORD_0985,CUST_0097,PROD_0310,3,95692
ORD_0986,CUST_0178,PROD_0051,2,abc
ORD_0987,CUST_0340,PROD_0304,1,87169
ORD_0988,CUST_0277,PROD_0203,-1,35082
ORD_0989,CUST_0297,PROD_0175,3,abc
ORD_0990,CUST_0146,PROD_0150,2,90209
ORD_0991,CUST_0306,PROD_0100,1,abc
ORD_0992,CUST_0249,PROD_0271,-1,abc
ORD_0993,CUST_0092,PROD_0186,3,abc
ORD_0994,CUST_0230,PROD_0088,-1,24894
ORD_0995,CUST_0202,PROD_0220,2,abc
ORD_0996,CUST_0158,PROD_0055,-1,abc
ORD_0997,CUST_0108,PROD_0090,1,51220
ORD_0998,CUST_0334,PROD_0049,3,41104
ORD_0999,CUST_0041,PROD_0127,3,84994
ORD_1000,CUST_0110,PROD_0140,-1,60719
ORD_1001,CUST_0072,PROD_0206,3,abc
ORD_1002,CUST_0163,PROD_0232,1,94653
ORD_1003,CUST_0151,PROD_0220,-1,57490
ORD_1004,CUST_0113,PROD_0182,3,abc
ORD_1005,CUST_0326,PROD_0323,3,abc
ORD_1006,CUST_0230,PROD_0020,1,1040
ORD_1007,CUST_0334,PROD_0206,3,55450
ORD_1008,CUST_0152,PROD_0272,2,abc
ORD_1009,CUST_0229,PROD_0224,2,abc
ORD_1010,CUST_0139,PROD_0025,-1,45844
ORD_1011,CUST_0266,PROD_0078,1,82584
ORD_1012,CUST_0176,PROD_0162,1,98660
ORD_1013,CUST_0327,PROD_0062,1,47241
ORD_1014,CUST_0106,PROD_0344,1,58244
ORD_1015,CUST_0280,PROD_0193,-1,abc
ORD_1016,CUST_0225,PROD_0255,3,abc
ORD_1017,CUST_0074,PROD_0032,2,abc
ORD_1018,CUST_0195,PROD_0082,-1,34850
ORD_1019,CUST_0309,PROD_0199,1,abc
ORD_1020,CUST_0304,PROD_0009,3,abc
ORD_1021,CUST_0028,PROD_0116,2,34768
ORD_1022,CUST_0194,PROD_0118,1,75128
ORD_1023,CUST_0116,PROD_0263,2,76315
ORD_1024,CUST_0043,PROD_0264,-1,36978
ORD_1025,CUST_0165,PROD_0040,-1,abc
ORD_1026,CUST_0275,PROD_0143,2,12708
ORD_1027,CUST_0023,PROD_0019,1,abc
ORD_1028,CUST_0078,PROD_0192,-1,abc
ORD_1029,CUST_0003,PROD_0323,3,84757
ORD_1030,CUST_0155,PROD_0340,-1,abc
ORD_1031,CUST_0187,PROD_0033,1,77823
ORD_1032,CUST_0089,PROD_0316,2,68045
ORD_1033,CUST_0272,PROD_0103,3,12220
ORD_1034,CUST_0051,PROD_0242,1,88809
ORD_1035,CUST_0285,PROD_0024,1,62561
ORD_1036,CUST_0015,PROD_0166,3,44443
ORD_1037,CUST_0036,PROD_0278,1,66780
ORD_1038,CUST_0204,PROD_0281,-1,abc
ORD_1039,CUST_0142,PROD_0188,2,12325
ORD_1040,CUST_0283,PROD_0104,2,abc
ORD_1041,CUST_0299,PROD_0062,-1,abc
ORD_1042,CUST_0244,PROD_0165,-1,abc
ORD_1043,CUST_0251,PROD_0154,2,93216
ORD_1044,CUST_0245,PROD_0318,2,36405
ORD_1045,CUST_0263,PROD_0201,3,abc
ORD_1046,CUST_0048,PROD_0049,3,abc
ORD_1047,CUST_0182,PROD_0334,3,97348
ORD_1048,CUST_0011,PROD_0240,2,abc
ORD_1049,CUST_0204,PROD_0256,2,85053
ORD_1050,CUST_0202,PROD_0103,3,64216
ORD_1051,CUST_0171,PROD_0220,3,8328
ORD_1052,CUST_0192,PROD_0233,3,abc
ORD_1053,CUST_0073,PROD_0235,1,63893
ORD_1054,CUST_0338,PROD_0159,3,abc
ORD_1055,CUST_0221,PROD_0048,3,21812
ORD_1056,CUST_0031,PROD_0202,1,abc
ORD_1057,CUST_0016,PROD_0245,2,24767
ORD_1058,CUST_0066,PROD_0243,1,3570
ORD_1059,CUST_0062,PROD_0298,2,abc
ORD_1060,CUST_0039,PROD_0266,3,abc
ORD_1061,CUST_0073,PROD_0074,2,97094
ORD_1062,CUST_0290,PROD_0193,3,abc
ORD_1063,CUST_0227,PROD_0140,1,abc
ORD_1064,CUST_0202,PROD_0224,2,abc
ORD_1065,CUST_0324,PROD_0327,3,27113
ORD_1066,CUST_0059,PROD_0302,3,73145
ORD_1067,CUST_0280,PROD_0122,1,17547
ORD_1068,CUST_0342,PROD_0235,3,abc
ORD_1069,CUST_0181,PROD_0235,-1,78949
ORD_1070,CUST_0207,PROD_0122,3,abc
ORD_1071,CUST_0346,PROD_0148,-1,abc
ORD_1072,CUST_0131,PROD_0348,2,54716
ORD_1073,CUST_0109,PROD_0220,3,abc
ORD_1074,CUST_0023,PROD_0224,-1,15112
ORD_1075,CUST_0003,PROD_0290,1,abc
ORD_1076,CUST_0182,PROD_0317,3,abc
ORD_1077,CUST_0323,PROD_0300,3,53975
ORD_1078,CUST_0018,PROD_0275,3,abc
ORD_1079,CUST_0346,PROD_0173,2,49229
ORD_1080,CUST_0167,PROD_0236,2,abc
ORD_1081,CUST_0131,PROD_0300,2,90233
ORD_1082,CUST_0304,PROD_0045,2,abc
ORD_1083,CUST_0157,PROD_0290,3,30188
ORD_1084,CUST_0205,PROD_0044,1,abc
ORD_1085,CUST_0205,PROD_0073,-1,abc
ORD_1086,CUST_0114,PROD_0073,2,42285
ORD_1087,CUST_0126,PROD_0232,-1,52064
ORD_1088,CUST_0070,PROD_0062,2,34505
ORD_1089,CUST_0264,PROD_0294,3,abc
ORD_1090,CUST_0267,PROD_0180,-1,abc
ORD_1091,CUST_0108,PROD_0324,3,abc
ORD_1092,CUST_0283,PROD_0050,2,abc
ORD_1093,CUST_0301,PROD_0111,1,abc
ORD_1094,CUST_0128,PROD_0300,3,71480
ORD_1095,CUST_0107,PROD_0290,3,abc
ORD_1096,CUST_0006,PROD_0074,-1,75765
ORD_1097,CUST_0232,PROD_0181,-1,88850
ORD_1098,CUST_0307,PROD_0040,3,92330
ORD_1099,CUST_0039,PROD_0031,3,abc
ORD_1100,CUST_0166,PROD_0163,1,abc
ORD_1101,CUST_0247,PROD_0018,1,abc
ORD_1102,CUST_0019,PROD_0098,-1,abc
ORD_1103,CUST_0113,PROD_0041,-1,abc
ORD_1104,CUST_0034,PROD_0186,1,abc
ORD_1105,CUST_0201,PROD_0054,3,94071
ORD_1106,CUST_0105,PROD_0079,-1,41491
ORD_1107,CUST_0268,PROD_0189,2,abc
ORD_1108,CUST_0077,PROD_0187,-1,abc
ORD_1109,CUST_0118,PROD_0100,1,10399
ORD_1110,CUST_0011,PROD_0243,2,31905
ORD_1111,CUST_0187,PROD_0307,3,abc
ORD_1112,CUST_0103,PROD_0229,1,abc
ORD_1113,CUST_0142,PROD_0296,-1,78769
ORD_1114,CUST_0147,PROD_0274,3,abc
ORD_1115,CUST_0160,PROD_0132,1,abc
ORD_1116,CUST_0175,PROD_0025,1,73678
ORD_1117,CUST_0335,PROD_0276,2,8738
ORD_1118,CUST_0150,PROD_0312,3,6979
ORD_1119,CUST_0030,PROD_0236,-1,80698
ORD_1120,CUST_0169,PROD_0214,-1,abc
ORD_1121,CUST_0243,PROD_0068,2,abc
ORD_1122,CUST_0090,PROD_0227,2,abc
ORD_1123,CUST_0287,PROD_0197,-1,abc
ORD_1124,CUST_0113,PROD_0067,2,75146
ORD_1125,CUST_0227,PROD_0207,1,5608
ORD_1126,CUST_0212,PROD_0152,3,abc
ORD_1127,CUST_0101,PROD_0300,-1,abc
ORD_1128,CUST_0249,PROD_0062,3,abc
ORD_1129,CUST_0173,PROD_0018,2,6701
ORD_1130,CUST_0143,PROD_0301,-1,abc
ORD_1131,CUST_0085,PROD_0042,2,abc
ORD_1132,CUST_0330,PROD_0112,-1,abc
ORD_1133,CUST_0277,PROD_0262,3,abc
ORD_1134,CUST_0001,PROD_0272,3,abc
ORD_1135,CUST_0090,PROD_0070,3,43747
ORD_1136,CUST_0196,PROD_0104,1,97607
ORD_1137,CUST_0179,PROD_0057,2,abc
ORD_1138,CUST_0095,PROD_0350,2,abc
ORD_1139,CUST_0259,PROD_0095,3,abc
ORD_1140,CUST_0226,PROD_0192,2,abc
ORD_1141,CUST_0264,PROD_0071,2,75133
ORD_1142,CUST_0210,PROD_0098,3,17436
ORD_1143,CUST_0191,PROD_0166,2,abc
ORD_1144,CUST_0197,PROD_0014,2,abc
ORD_1145,CUST_0144,PROD_0051,1,56380
ORD_1146,CUST_0034,PROD_0152,-1,abc
ORD_1147,CUST_0091,PROD_0241,1,abc
ORD_1148,CUST_0148,PROD_0231,2,abc
ORD_1149,CUST_0086,PROD_0211,-1,abc
ORD_1150,CUST_0128,PROD_0284,3,abc
ORD_1151,CUST_0045,PROD_0255,1,abc
ORD_1152,CUST_0252,PROD_0050,3,26255
ORD_1153,CUST_0116,PROD_0100,3,56242
ORD_1154,CUST_0296,PROD_0088,-1,63555
ORD_1155,CUST_0014,PROD_0109,3,19555
ORD_1156,CUST_0287,PROD_0331,1,61046
ORD_1157,CUST_0018,PROD_0311,-1,17151
ORD_1158,CUST_0155,PROD_0317,3,84049
ORD_1159,CUST_0183,PROD_0104,2,abc
ORD_1160,CUST_0092,PROD_0009,2,abc
ORD_1161,CUST_0313,PROD_0027,1,48165
ORD_1162,CUST_0129,PROD_0231,-1,abc
ORD_1163,CUST_0316,PROD_0285,-1,4980
ORD_1164,CUST_0122,PROD_0015,3,abc
ORD_1165,CUST_0244,PROD_0188,1,6117
ORD_1166,CUST_0125,PROD_0043,2,66952
ORD_1167,CUST_0327,PROD_0040,-1,abc
ORD_1168,CUST_0166,PROD_0084,3,97136
ORD_1169,CUST_0048,PROD_0106,2,73253
ORD_1170,CUST_0282,PROD_0037,-1,abc
ORD_1171,CUST_0198,PROD_0167,1,abc
ORD_1172,CUST_0021,PROD_0074,3,abc
ORD_1173,CUST_0134,PROD_0251,1,abc
ORD_1174,CUST_0332,PROD_0244,2,82695
ORD_1175,CUST_0316,PROD_0150,-1,44443
ORD_1176,CUST_0208,PROD_0226,-1,abc
ORD_1177,CUST_0297,PROD_0166,1,29410
ORD_1178,CUST_0320,PROD_0173,3,52041
ORD_1179,CUST_0212,PROD_0072,2,abc
ORD_1180,CUST_0133,PROD_0083,-1,73707
ORD_1181,CUST_0350,PROD_0322,-1,abc
ORD_1182,CUST_0319,PROD_0301,2,abc
ORD_1183,CUST_0241,PROD_0034,3,abc
ORD_1184,CUST_0319,PROD_0207,2,89211
ORD_1185,CUST_0233,PROD_0325,-1,abc
ORD_1186,CUST_0277,PROD_0324,2,abc
ORD_1187,CUST_0038,PROD_0184,3,abc
ORD_1188,CUST_0332,PROD_0259,1,abc
ORD_1189,CUST_0300,PROD_0123,2,12757
ORD_1190,CUST_0045,PROD_0012,-1,59476
ORD_1191,CUST_0328,PROD_0070,-1,29228
ORD_1192,CUST_0104,PROD_0004,1,abc
ORD_1193,CUST_0081,PROD_0219,2,abc
ORD_1194,CUST_0010,PROD_0327,3,abc
ORD_1195,CUST_0317,PROD_0206,1,56204
ORD_1196,CUST_0269,PROD_0038,2,45680
ORD_1197,CUST_0209,PROD_0148,1,abc
ORD_1198,CUST_0010,PROD_0208,1,23457
ORD_1199,CUST_0039,PROD_0161,-1,62313
ORD_1200,CUST_0149,PROD_0048,-1,abc
