order_id,customer_id,product_id,quantity,total_amount
ORD_2156,CUST_0150,PROD_0279,1,33910
ORD_2157,CUST_0190,PROD_0237,1,55286
ORD_2158,CUST_0035,PROD_0014,2,52765
ORD_2159,CUST_0179,PROD_0273,-1,6414
ORD_2160,CUST_0101,PROD_0251,2,abc
ORD_2161,CUST_0141,PROD_0238,2,abc
ORD_2162,CUST_0275,PROD_0256,2,57260
ORD_2163,CUST_0134,PROD_0095,2,abc
ORD_2164,CUST_0229,PROD_0061,3,abc
ORD_2165,CUST_0246,PROD_0129,-1,abc
ORD_2166,CUST_0016,PROD_0324,1,abc
ORD_2167,CUST_0045,PROD_0221,-1,abc
ORD_2168,CUST_0156,PROD_0111,1,abc
ORD_2169,CUST_0170,PROD_0202,-1,86516
ORD_2170,CUST_0244,PROD_0280,2,66430
ORD_2171,CUST_0276,PROD_0076,1,abc
ORD_2172,CUST_0226,PROD_0264,2,95425
ORD_2173,CUST_0039,PROD_0324,3,abc
ORD_2174,CUST_0253,PROD_0158,2,abc
ORD_2175,CUST_0280,PROD_0016,2,abc
ORD_2176,CUST_0172,PROD_0241,3,abc
ORD_2177,CUST_0175,PROD_0263,1,72230
ORD_2178,CUST_0105,PROD_0323,2,47823
ORD_2179,CUST_0036,PROD_0253,-1,77107
ORD_2180,CUST_0006,PROD_0098,1,84192
ORD_2181,CUST_0016,PROD_0316,1,36139
ORD_2182,CUST_0013,PROD_0242,-1,abc
ORD_2183,CUST_0329,PROD_0305,3,abc
ORD_2184,CUST_0285,PROD_0215,1,abc
ORD_2185,CUST_0200,PROD_0130,2,32974
ORD_2186,CUST_0244,PROD_0122,2,abc
ORD_2187,CUST_0235,PROD_0060,2,abc
ORD_2188,CUST_0222,PROD_0259,2,abc
ORD_2189,CUST_0184,PROD_0153,1,abc
ORD_2190,CUST_0074,PROD_0313,3,70864
ORD_2191,CUST_0235,PROD_0218,2,abc
ORD_2192,CUST_0281,PROD_0137,1,abc
ORD_2193,CUST_0091,PROD_0098,3,43808
ORD_2194,CUST_0093,PROD_0323,3,abc
ORD_2195,CUST_0307,PROD_0031,-1,abc
ORD_2196,CUST_0016,PROD_0307,2,abc
ORD_2197,CUST_0299,PROD_0300,3,662
ORD_2198,CUST_0193,PROD_0286,1,19164
ORD_2199,CUST_0193,PROD_0010,1,70184
ORD_2200,CUST_0030,PROD_0035,-1,abc
ORD_2201,CUST_0073,PROD_0237,1,34184
ORD_2202,CUST_0013,PROD_0267,-1,abc
ORD_2203,CUST_0328,PROD_0070,2,abc
ORD_2204,CUST_0291,PROD_0178,1,19040
ORD_2205,CUST_0349,PROD_0132,3,66405
ORD_2206,CUST_0161,PROD_0110,-1,88436
ORD_2207,CUST_0345,PROD_0189,3,75208
ORD_2208,CUST_0083,PROD_0090,2,85965
ORD_2209,CUST_0265,PROD_0298,2,abc
ORD_2210,CUST_0301,PROD_0133,2,70276
ORD_2211,CUST_0292,PROD_0199,2,15876
ORD_2212,CUST_0057,PROD_0016,1,67147
ORD_2213,CUST_0190,PROD_0031,-1,11706
ORD_2214,CUST_0346,PROD_0249,3,abc
ORD_2215,CUST_0195,PROD_0143,3,abc
ORD_2216,CUST_0292,PROD_0349,-1,9396
ORD_2217,CUST_0102,PROD_0035,-1,14891
ORD_2218,CUST_0197,PROD_0060,3,12928
ORD_2219,CUST_0217,PROD_0269,1,70499
ORD_2220,CUST_0069,PROD_0106,1,77987
ORD_2221,CUST_0044,PROD_0228,2,abc
ORD_2222,CUST_0041,PROD_0226,2,56165
ORD_2223,CUST_0289,PROD_0114,2,abc
ORD_2224,CUST_0053,PROD_0091,3,abc
ORD_2225,CUST_0118,PROD_0155,-1,9511
ORD_2226,CUST_0288,PROD_0071,-1,abc
ORD_2227,CUST_0224,PROD_0221,3,72544
ORD_2228,CUST_0310,PROD_0199,1,abc
ORD_2229,CUST_0106,PROD_0170,2,78117
ORD_2230,CUST_0195,PROD_0034,3,abc
ORD_2231,CUST_0204,PROD_0029,2,10793
ORD_2232,CUST_0223,PROD_0146,2,abc
ORD_2233,CUST_0037,PROD_0291,1,58089
ORD_2234,CUST_0041,PROD_0328,3,63523
ORD_2235,CUST_0082,PROD_0167,-1,77397
ORD_2236,CUST_0185,PROD_0095,3,abc
ORD_2237,CUST_0244,PROD_0314,-1,84078
ORD_2238,CUST_0243,PROD_0036,1,abc
ORD_2239,CUST_0214,PROD_0213,2,abc
ORD_2240,CUST_0244,PROD_0208,3,abc
ORD_2241,CUST_0089,PROD_0286,-1,abc
ORD_2242,CUST_0002,PROD_0141,2,abc
ORD_2243,CUST_0001,PROD_0164,1,93233
ORD_2244,CUST_0102,PROD_0176,-1,44098
ORD_2245,CUST_0036,PROD_0321,3,abc
ORD_2246,CUST_0118,PROD_0190,2,17998
ORD_2247,CUST_0013,PROD_0204,-1,81024
ORD_2248,CUST_0075,PROD_0047,2,abc
ORD_2249,CUST_0206,PROD_0217,2,abc
ORD_2250,CUST_0326,PROD_0167,2,5731
ORD_2251,CUST_0241,PROD_0106,2,35668
ORD_2252,CUST_0008,PROD_0159,2,abc
ORD_2253,CUST_0086,PROD_0124,1,27068
ORD_2254,CUST_0298,PROD_0070,1,67073
ORD_2255,CUST_0031,PROD_0098,-1,abc
ORD_2256,CUST_0159,PROD_0163,2,41877
ORD_2257,CUST_0326,PROD_0225,-1,9551
ORD_2258,CUST_0018,PROD_0295,-1,77673
ORD_2259,CUST_0030,PROD_0099,2,5146
ORD_2260,CUST_0192,PROD_0026,3,abc
ORD_2261,CUST_0120,PROD_0333,2,88996
ORD_2262,CUST_0346,PROD_0164,-1,77648
ORD_2263,CUST_0156,PROD_0043,3,abc
ORD_2264,CUST_0206,PROD_0108,1,abc
ORD_2265,CUST_0248,PROD_0068,1,abc
ORD_2266,CUST_0243,PROD_0153,1,80561
ORD_2267,CUST_0235,PROD_0140,2,abc
ORD_2268,CUST_0052,PROD_0226,2,40071
ORD_2269,CUST_0026,PROD_0037,1,abc
ORD_2270,CUST_0222,PROD_0135,2,abc
ORD_2271,CUST_0284,PROD_0011,2,40136
ORD_2272,CUST_0243,PROD_0018,1,92470
ORD_2273,CUST_0045,PROD_0124,2,abc
ORD_2274,CUST_0127,PROD_0159,1,62687
ORD_2275,CUST_0121,PROD_0116,1,41486
ORD_2276,CUST_0267,PROD_0264,1,33698
ORD_2277,CUST_0062,PROD_0293,3,abc
ORD_2278,CUST_0031,PROD_0045,2,9295
ORD_2279,CUST_0134,PROD_0189,1,abc
ORD_2280,CUST_0187,PROD_0301,3,abc
ORD_2281,CUST_0041,PROD_0069,3,abc
ORD_2282,CUST_0155,PROD_0331,3,66974
ORD_2283,CUST_0284,PROD_0301,1,abc
ORD_2284,CUST_0172,PROD_0117,2,abc
ORD_2285,CUST_0231,PROD_0134,-1,26314
ORD_2286,CUST_0125,PROD_0245,3,67520
ORD_2287,CUST_0002,PROD_0216,1,abc
ORD_2288,CUST_0030,PROD_0042,2,abc
ORD_2289,CUST_0139,PROD_0232,1,abc
ORD_2290,CUST_0176,PROD_0136,3,abc
ORD_2291,CUST_0114,PROD_0114,2,23696
ORD_2292,CUST_0049,PROD_0337,-1,abc
ORD_2293,CUST_0038,PROD_0010,2,38494
ORD_2294,CUST_0230,PROD_0152,1,52716
ORD_2295,CUST_0152,PROD_0209,2,abc
ORD_2296,CUST_0143,PROD_0258,3,abc
ORD_2297,CUST_0103,PROD_0095,1,abc
ORD_2298,CUST_0335,PROD_0163,2,30947
ORD_2299,CUST_0074,PROD_0180,2,20461
ORD_2300,CUST_0014,PROD_0311,2,67804
ORD_2301,CUST_0279,PROD_0145,1,abc
ORD_2302,CUST_0237,PROD_0187,1,abc
ORD_2303,CUST_0006,PROD_0333,2,abc
ORD_2304,CUST_0230,PROD_0173,2,80840
ORD_2305,CUST_0074,PROD_0295,1,abc
ORD_2306,CUST_0247,PROD_0088,1,14688
ORD_2307,CUST_0125,PROD_0253,-1,24292
ORD_2308,CUST_0199,PROD_0030,3,abc
ORD_2309,CUST_0086,PROD_0156,3,abc
ORD_2310,CUST_0129,PROD_0222,2,30845
ORD_2311,CUST_0286,PROD_0120,3,abc
ORD_2312,CUST_0055,PROD_0178,1,23330
ORD_2313,CUST_0047,PROD_0224,3,abc
ORD_2314,CUST_0256,PROD_0169,2,abc
ORD_2315,CUST_0218,PROD_0192,-1,abc
ORD_2316,CUST_0225,PROD_0070,-1,30417
ORD_2317,CUST_0270,PROD_0092,2,abc
ORD_2318,CUST_0234,PROD_0337,3,96643
ORD_2319,CUST_0308,PROD_0028,-1,45518
ORD_2320,CUST_0347,PROD_0067,-1,29633
ORD_2321,CUST_0322,PROD_0313,2,abc
ORD_2322,CUST_0144,PROD_0306,2,abc
ORD_2323,CUST_0036,PROD_0290,-1,44849
ORD_2324,CUST_0267,PROD_0269,2,46784
ORD_2325,CUST_0284,PROD_0294,3,abc
ORD_2326,CUST_0301,PROD_0244,-1,abc
ORD_2327,CUST_0254,PROD_0300,1,12949
ORD_2328,CUST_0032,PROD_0074,-1,abc
ORD_2329,CUST_0232,PROD_0207,1,73925
ORD_2330,CUST_0239,PROD_0142,3,55043
ORD_2331,CUST_0181,PROD_0310,1,24921
ORD_2332,CUST_0189,PROD_0282,3,60746
ORD_2333,CUST_0264,PROD_0038,2,20459
ORD_2334,CUST_0212,PROD_0149,2,64867
ORD_2335,CUST_0247,PROD_0006,2,50798
ORD_2336,CUST_0196,PROD_0143,3,51431
ORD_2337,CUST_0092,PROD_0042,3,abc
ORD_2338,CUST_0246,PROD_0224,2,abc
ORD_2339,CUST_0196,PROD_0087,3,60501
ORD_2340,CUST_0346,PROD_0018,1,37818
ORD_2341,CUST_0324,PROD_0326,3,abc
ORD_2342,CUST_0212,PROD_0097,2,71673
ORD_2343,CUST_0040,PROD_0119,3,abc
ORD_2344,CUST_0306,PROD_0221,1,abc
ORD_2345,CUST_0174,PROD_0046,1,22839
ORD_2346,CUST_0109,PROD_0132,2,47175
ORD_2347,CUST_0208,PROD_0342,2,abc
ORD_2348,CUST_0298,PROD_0292,3,41582
ORD_2349,CUST_0180,PROD_0211,3,abc
ORD_2350,CUST_0009,PROD_0038,2,90984
ORD_2351,CUST_0214,PROD_0188,1,94507
ORD_2352,CUST_0067,PROD_0345,3,11685
ORD_2353,CUST_0194,PROD_0090,1,71886
ORD_2354,CUST_0001,PROD_0076,-1,10247
ORD_2355,CUST_0307,PROD_0199,3,abc
ORD_2356,CUST_0277,PROD_0088,2,abc
ORD_2357,CUST_0099,PROD_0024,-1,abc
ORD_2358,CUST_0222,PROD_0123,3,abc
ORD_2359,CUST_0113,PROD_0141,1,3538
ORD_2360,CUST_0108,PROD_0008,2,24078
ORD_2361,CUST_0206,PROD_0265,-1,35021
ORD_2362,CUST_0008,PROD_0096,2,9730
ORD_2363,CUST_0214,PROD_0005,1,4164
ORD_2364,CUST_0259,PROD_0252,2,abc
ORD_2365,CUST_0267,PROD_0302,2,27096
ORD_2366,CUST_0306,PROD_0064,3,29643
ORD_2367,CUST_0245,PROD_0182,1,21313
ORD_2368,CUST_0194,PROD_0102,2,59092
ORD_2369,CUST_0185,PROD_0095,-1,abc
ORD_2370,CUST_0153,PROD_0343,-1,58491
ORD_2371,CUST_0321,PROD_0057,3,abc
ORD_2372,CUST_0020,PROD_0105,1,abc
ORD_2373,CUST_0198,PROD_0114,-1,abc
ORD_2374,CUST_0241,PROD_0235,-1,60326
ORD_2375,CUST_0102,PROD_0010,-1,abc
ORD_2376,CUST_0227,PROD_0140,1,abc
ORD_2377,CUST_0027,PROD_0226,2,27172
ORD_2378,CUST_0006,PROD_0003,-1,3305
ORD_2379,CUST_0006,PROD_0288,1,76147
ORD_2380,CUST_0326,PROD_0313,1,4496
ORD_2381,CUST_0332,PROD_0256,3,abc
ORD_2382,CUST_0237,PROD_0172,2,12912
ORD_2383,CUST_0200,PROD_0242,2,64844
ORD_2384,CUST_0042,PROD_0029,-1,abc
ORD_2385,CUST_0344,PROD_0304,-1,85350
ORD_2386,CUST_0272,PROD_0176,1,abc
ORD_2387,CUST_0031,PROD_0080,1,abc
ORD_2388,CUST_0297,PROD_0014,1,abc
ORD_2389,CUST_0040,PROD_0231,1,abc
ORD_2390,CUST_0192,PROD_0079,3,71489
ORD_2391,CUST_0295,PROD_0284,-1,abc
ORD_2392,CUST_0225,PROD_0321,2,abc
ORD_2393,CUST_0292,PROD_0122,-1,abc
ORD_2394,CUST_0085,PROD_0115,-1,65253
ORD_2395,CUST_0082,PROD_0179,1,abc
ORD_2396,CUST_0214,PROD_0013,2,68217
ORD_2397,CUST_0069,PROD_0275,-1,64051
ORD_2398,CUST_0101,PROD_0127,3,abc
ORD_2399,CUST_0315,PROD_0297,1,97537
ORD_2400,CUST_0237,PROD_0068,-1,76906
