order_id,customer_id,product_id,quantity,total_amount
ORD_0663,CUST_0293,PROD_0101,2,93394
ORD_0664,CUST_0056,PROD_0156,1,abc
ORD_0665,CUST_0341,PROD_0140,-1,abc
ORD_0666,CUST_0227,PROD_0183,-1,abc
ORD_0667,CUST_0207,PROD_0338,1,abc
ORD_0668,CUST_0333,PROD_0228,3,67355
ORD_0669,CUST_0335,PROD_0198,-1,abc
ORD_0670,CUST_0040,PROD_0325,2,abc
ORD_0671,CUST_0128,PROD_0008,1,77781
ORD_0672,CUST_0074,PROD_0005,2,21254
ORD_0673,CUST_0341,PROD_0054,-1,67741
ORD_0674,CUST_0110,PROD_0023,3,abc
ORD_0675,CUST_0030,PROD_0130,3,abc
ORD_0676,CUST_0262,PROD_0235,1,abc
ORD_0677,CUST_0078,PROD_0076,2,abc
ORD_0678,CUST_0317,PROD_0287,1,abc
ORD_0679,CUST_0205,PROD_0186,-1,abc
ORD_0680,CUST_0287,PROD_0066,3,abc
ORD_0681,CUST_0020,PROD_0005,3,2857
ORD_0682,CUST_0228,PROD_0218,-1,84127
ORD_0683,CUST_0233,PROD_0156,-1,abc
ORD_0684,CUST_0291,PROD_0322,3,abc
ORD_0685,CUST_0112,PROD_0188,2,59138
ORD_0686,CUST_0071,PROD_0152,3,abc
ORD_0687,CUST_0018,PROD_0123,2,33147
ORD_0688,CUST_0149,PROD_0043,3,abc
ORD_0689,CUST_0015,PROD_0036,3,abc
ORD_0690,CUST_0202,PROD_0099,2,97362
ORD_0691,CUST_0084,PROD_0043,3,11134
ORD_0692,CUST_0138,PROD_0084,3,abc
ORD_0693,CUST_0316,PROD_0115,-1,abc
ORD_0694,CUST_0302,PROD_0064,1,abc
ORD_0695,CUST_0288,PROD_0219,-1,83318
ORD_0696,CUST_0254,PROD_0151,-1,abc
ORD_0697,CUST_0010,PROD_0046,1,abc
ORD_0698,CUST_0008,PROD_0274,3,abc
ORD_0699,CUST_0178,PROD_0200,3,82002
ORD_0700,CUST_0053,PROD_0218,2,abc
ORD_0701,CUST_0275,PROD_0151,-1,97223
ORD_0702,CUST_0260,PROD_0023,1,52959
ORD_0703,CUST_0080,PROD_0269,-1,93472
ORD_0704,CUST_0099,PROD_0051,2,35791
ORD_0705,CUST_0210,PROD_0107,3,abc
ORD_0706,CUST_0166,PROD_0222,3,50913
ORD_0707,CUST_0197,PROD_0262,3,abc
ORD_0708,CUST_0200,PROD_0181,1,98459
ORD_0709,CUST_0023,PROD_0280,1,43843
ORD_0710,CUST_0273,PROD_0040,1,74420
ORD_0711,CUST_0047,PROD_0208,1,abc
ORD_0712,CUST_0265,PROD_0317,3,abc
ORD_0713,CUST_0320,PROD_0273,3,72531
ORD_0714,CUST_0259,PROD_0115,1,abc
ORD_0715,CUST_0199,PROD_0268,1,44341
ORD_0716,CUST_0001,PROD_0205,3,62100
ORD_0717,CUST_0130,PROD_0228,1,32117
ORD_0718,CUST_0214,PROD_0286,1,97787
ORD_0719,CUST_0018,PROD_0342,2,abc
ORD_0720,CUST_0151,PROD_0058,2,70543
ORD_0721,CUST_0130,PROD_0328,1,abc
ORD_0722,CUST_0296,PROD_0230,2,abc
ORD_0723,CUST_0152,PROD_0323,1,40922
ORD_0724,CUST_0152,PROD_0267,-1,6623
ORD_0725,CUST_0241,PROD_0115,-1,79184
ORD_0726,CUST_0152,PROD_0186,-1,47337
ORD_0727,CUST_0282,PROD_0309,2,abc
ORD_0728,CUST_0149,PROD_0157,1,abc
ORD_0729,CUST_0056,PROD_0060,1,83115
ORD_0730,CUST_0207,PROD_0146,-1,48172
ORD_0731,CUST_0335,PROD_0256,-1,abc
ORD_0732,CUST_0073,PROD_0125,-1,32574
ORD_0733,CUST_0348,PROD_0051,2,abc
ORD_0734,CUST_0020,PROD_0202,1,abc
ORD_0735,CUST_0259,PROD_0182,1,abc
ORD_0736,CUST_0287,PROD_0105,2,abc
ORD_0737,CUST_0089,PROD_0166,3,abc
ORD_0738,CUST_0043,PROD_0162,1,60125
ORD_0739,CUST_0026,PROD_0314,-1,abc
ORD_0740,CUST_0099,PROD_0146,1,61677
ORD_0741,CUST_0344,PROD_0125,1,56312
ORD_0742,CUST_0339,PROD_0183,-1,28218
ORD_0743,CUST_0115,PROD_0292,2,abc
ORD_0744,CUST_0090,PROD_0033,3,abc
ORD_0745,CUST_0296,PROD_0135,3,40518
ORD_0746,CUST_0089,PROD_0161,2,abc
ORD_0747,CUST_0081,PROD_0339,3,67563
ORD_0748,CUST_0335,PROD_0321,1,abc
ORD_0749,CUST_0228,PROD_0347,-1,93928
ORD_0750,CUST_0109,PROD_0330,2,abc
ORD_0751,CUST_0262,PROD_0180,3,4157
ORD_0752,CUST_0274,PROD_0111,2,abc
ORD_0753,CUST_0079,PROD_0250,3,57633
ORD_0754,CUST_0120,PROD_0205,3,93153
ORD_0755,CUST_0217,PROD_0031,3,abc
ORD_0756,CUST_0007,PROD_0212,3,73960
ORD_0757,CUST_0233,PROD_0339,1,abc
ORD_0758,CUST_0023,PROD_0200,3,74456
ORD_0759,CUST_0122,PROD_0145,1,abc
ORD_0760,CUST_0236,PROD_0195,3,7913
ORD_0761,CUST_0103,PROD_0221,3,abc
ORD_0762,CUST_0128,PROD_0321,2,abc
ORD_0763,CUST_0292,PROD_0099,1,abc
ORD_0764,CUST_0303,PROD_0202,3,abc
ORD_0765,CUST_0138,PROD_0159,3,39815
ORD_0766,CUST_0187,PROD_0173,-1,27869
ORD_0767,CUST_0084,PROD_0348,1,abc
ORD_0768,CUST_0320,PROD_0237,1,abc
ORD_0769,CUST_0167,PROD_0035,-1,56180
ORD_0770,CUST_0188,PROD_0340,2,1136
ORD_0771,CUST_0042,PROD_0248,-1,91555
ORD_0772,CUST_0049,PROD_0337,2,51340
ORD_0773,CUST_0285,PROD_0230,1,abc
ORD_0774,CUST_0062,PROD_0209,3,abc
ORD_0775,CUST_0280,PROD_0141,3,70359
ORD_0776,CUST_0330,PROD_0048,-1,37828
ORD_0777,CUST_0123,PROD_0093,3,31937
ORD_0778,CUST_0241,PROD_0286,-1,43154
ORD_0779,CUST_0061,PROD_0197,-1,abc
ORD_0780,CUST_0298,PROD_0098,-1,abc
ORD_0781,CUST_0208,PROD_0050,-1,abc
ORD_0782,CUST_0296,PROD_0088,-1,abc
ORD_0783,CUST_0137,PROD_0227,2,11407
ORD_0784,CUST_0042,PROD_0130,1,77363
ORD_0785,CUST_0188,PROD_0265,-1,86023
ORD_0786,CUST_0041,PROD_0244,2,48735
ORD_0787,CUST_0299,PROD_0111,1,abc
ORD_0788,CUST_0001,PROD_0172,2,91098
ORD_0789,CUST_0104,PROD_0205,1,abc
ORD_0790,CUST_0051,PROD_0238,3,abc
ORD_0791,CUST_0315,PROD_0300,2,abc
ORD_0792,CUST_0218,PROD_0212,3,abc
ORD_0793,CUST_0296,PROD_0163,-1,abc
ORD_0794,CUST_0166,PROD_0348,3,87486
ORD_0795,CUST_0280,PROD_0281,2,87857
ORD_0796,CUST_0347,PROD_0080,1,28128
ORD_0797,CUST_0049,PROD_0218,-1,abc
ORD_0798,CUST_0266,PROD_0172,2,68464
ORD_0799,CUST_0184,PROD_0055,1,abc
ORD_0800,CUST_0333,PROD_0329,3,abc
ORD_0801,CUST_0151,PROD_0304,1,abc
ORD_0802,CUST_0293,PROD_0266,2,abc
ORD_0803,CUST_0282,PROD_0198,2,31897
ORD_0804,CUST_0203,PROD_0042,1,abc
ORD_0805,CUST_0061,PROD_0223,-1,abc
ORD_0806,CUST_0341,PROD_0089,3,58016
ORD_0807,CUST_0310,PROD_0219,1,abc
ORD_0808,CUST_0193,PROD_0019,3,abc
ORD_0809,CUST_0127,PROD_0108,3,83717
ORD_0810,CUST_0089,PROD_0101,1,80978
ORD_0811,CUST_0057,PROD_0226,-1,abc
ORD_0812,CUST_0127,PROD_0198,-1,72245
ORD_0813,CUST_0243,PROD_0042,2,65307
ORD_0814,CUST_0100,PROD_0021,3,abc
ORD_0815,CUST_0271,PROD_0117,1,95555
ORD_0816,CUST_0278,PROD_0086,1,86201
ORD_0817,CUST_0007,PROD_0105,3,abc
ORD_0818,CUST_0297,PROD_0017,1,66999
ORD_0819,CUST_0006,PROD_0330,1,abc
ORD_0820,CUST_0250,PROD_0163,3,39622
ORD_0821,CUST_0119,PROD_0333,-1,abc
ORD_0822,CUST_0209,PROD_0064,3,18804
ORD_0823,CUST_0278,PROD_0197,3,abc
ORD_0824,CUST_0106,PROD_0237,3,47412
ORD_0825,CUST_0124,PROD_0086,2,8424
ORD_0826,CUST_0171,PROD_0212,1,59638
ORD_0827,CUST_0202,PROD_0130,2,abc
ORD_0828,CUST_0174,PROD_0335,2,abc
ORD_0829,CUST_0183,PROD_0041,-1,49541
ORD_0830,CUST_0293,PROD_0098,3,abc
ORD_0831,CUST_0215,PROD_0087,3,86095
ORD_0832,CUST_0038,PROD_0030,3,46780
ORD_0833,CUST_0193,PROD_0017,-1,abc
ORD_0834,CUST_0217,PROD_0127,1,35496
ORD_0835,CUST_0126,PROD_0209,-1,abc
ORD_0836,CUST_0041,PROD_0088,-1,80276
ORD_0837,CUST_0333,PROD_0233,-1,abc
ORD_0838,CUST_0075,PROD_0096,2,abc
ORD_0839,CUST_0211,PROD_0197,1,4701
ORD_0840,CUST_0034,PROD_0050,3,91542
ORD_0841,CUST_0101,PROD_0020,3,63348
ORD_0842,CUST_0318,PROD_0224,-1,43416
ORD_0843,CUST_0114,PROD_0329,1,abc
ORD_0844,CUST_0141,PROD_0230,2,49113
ORD_0845,CUST_0216,PROD_0159,2,abc
ORD_0846,CUST_0032,PROD_0224,-1,27179
ORD_0847,CUST_0210,PROD_0270,1,84350
ORD_0848,CUST_0004,PROD_0047,3,abc
ORD_0849,CUST_0195,PROD_0281,1,abc
ORD_0850,CUST_0165,PROD_0217,2,57818
ORD_0851,CUST_0215,PROD_0315,3,abc
ORD_0852,CUST_0175,PROD_0138,-1,46787
ORD_0853,CUST_0324,PROD_0028,3,59208
ORD_0854,CUST_0244,PROD_0009,2,70149
ORD_0855,CUST_0021,PROD_0071,-1,abc
ORD_0856,CUST_0348,PROD_0011,1,56824
ORD_0857,CUST_0117,PROD_0289,-1,25645
ORD_0858,CUST_0178,PROD_0090,3,abc
ORD_0859,CUST_0073,PROD_0319,1,64296
ORD_0860,CUST_0205,PROD_0154,-1,5194
ORD_0861,CUST_0264,PROD_0030,1,abc
ORD_0862,CUST_0081,PROD_0313,1,5771
ORD_0863,CUST_0226,PROD_0232,2,abc
ORD_0864,CUST_0152,PROD_0033,-1,41644
ORD_0865,CUST_0256,PROD_0053,-1,abc
ORD_0866,CUST_0224,PROD_0226,-1,abc
ORD_0867,CUST_0237,PROD_0267,1,70530
ORD_0868,CUST_0003,PROD_0055,2,abc
ORD_0869,CUST_0082,PROD_0293,2,66173
ORD_0870,CUST_0282,PROD_0132,1,45706
ORD_0871,CUST_0151,PROD_0203,1,82941
ORD_0872,CUST_0135,PROD_0177,2,36063
ORD_0873,CUST_0248,PROD_0124,1,abc
ORD_0874,CUST_0250,PROD_0213,1,abc
ORD_0875,CUST_0284,PROD_0213,1,abc
ORD_0876,CUST_0280,PROD_0114,2,39038
ORD_0877,CUST_0341,PROD_0171,2,abc
ORD_0878,CUST_0071,PROD_0312,3,abc
ORD_0879,CUST_0144,PROD_0007,3,90226
ORD_0880,CUST_0206,PROD_0237,-1,59857
ORD_0881,CUST_0107,PROD_0186,3,67878
ORD_0882,CUST_0350,PROD_0122,-1,abc
ORD_0883,CUST_0079,PROD_0238,-1,abc
ORD_0884,CUST_0279,PROD_0317,1,82624
ORD_0885,CUST_0178,PROD_0008,3,abc
ORD_0886,CUST_0232,PROD_0060,2,abc
ORD_0887,CUST_0165,PROD_0123,-1,abc
ORD_0888,CUST_0137,PROD_0148,1,90339
ORD_0889,CUST_0067,PROD_0325,1,abc
ORD_0890,CUST_0131,PROD_0319,2,abc
ORD_0891,CUST_0024,PROD_0242,2,39292
ORD_0892,CUST_0183,PROD_0095,2,abc
ORD_0893,CUST_0266,PROD_0204,-1,abc
ORD_0894,CUST_0243,PROD_0072,-1,abc
ORD_0895,CUST_0082,PROD_0293,3,abc
ORD_0896,CUST_0043,PROD_0216,1,abc
ORD_0897,CUST_0171,PROD_0349,-1,abc
ORD_0898,CUST_0154,PROD_0168,-1,71414
ORD_0899,CUST_0203,PROD_0101,2,abc
ORD_0900,CUST_0094,PROD_0290,2,14039
