order_id,customer_id,product_id,quantity,total_amount
ORD_1565,CUST_0137,PROD_0001,2,74144
ORD_1566,CUST_0173,PROD_0178,3,89998
ORD_1567,CUST_0318,PROD_0287,3,abc
ORD_1568,CUST_0245,PROD_0102,-1,abc
ORD_1569,CUST_0095,PROD_0032,2,35793
ORD_1570,CUST_0115,PROD_0151,3,1091
ORD_1571,CUST_0098,PROD_0154,1,abc
ORD_1572,CUST_0080,PROD_0225,3,abc
ORD_1573,CUST_0099,PROD_0329,-1,45246
ORD_1574,CUST_0104,PROD_0313,2,82365
ORD_1575,CUST_0177,PROD_0032,3,abc
ORD_1576,CUST_0210,PROD_0057,2,23615
ORD_1577,CUST_0097,PROD_0041,1,abc
ORD_1578,CUST_0134,PROD_0298,2,32280
ORD_1579,CUST_0009,PROD_0103,3,56160
ORD_1580,CUST_0013,PROD_0239,3,80571
ORD_1581,CUST_0255,PROD_0086,3,46821
ORD_1582,CUST_0305,PROD_0057,2,46341
ORD_1583,CUST_0154,PROD_0280,2,abc
ORD_1584,CUST_0348,PROD_0300,1,93696
ORD_1585,CUST_0337,PROD_0101,2,66100
ORD_1586,CUST_0212,PROD_0309,2,97369
ORD_1587,CUST_0322,PROD_0100,2,abc
ORD_1588,CUST_0148,PROD_0018,1,abc
ORD_1589,CUST_0317,PROD_0094,2,abc
ORD_1590,CUST_0122,PROD_0201,1,abc
ORD_1591,CUST_0048,PROD_0309,-1,abc
ORD_1592,CUST_0311,PROD_0217,3,22374
ORD_1593,CUST_0005,PROD_0314,1,8581
ORD_1594,CUST_0081,PROD_0130,1,abc
ORD_1595,CUST_0242,PROD_0195,-1,67692
ORD_1596,CUST_0175,PROD_0278,1,2304
ORD_1597,CUST_0246,PROD_0330,1,15790
ORD_1598,CUST_0349,PROD_0050,-1,abc
ORD_1599,CUST_0101,PROD_0289,1,abc
ORD_1600,CUST_0138,PROD_0308,-1,abc
ORD_1601,CUST_0092,PROD_0252,-1,abc
ORD_1602,CUST_0001,PROD_0337,-1,abc
ORD_1603,CUST_0058,PROD_0338,3,51059
ORD_1604,CUST_0079,PROD_0050,3,30059
ORD_1605,CUST_0068,PROD_0124,-1,abc
ORD_1606,CUST_0171,PROD_0126,1,70858
ORD_1607,CUST_0054,PROD_0328,-1,42136
ORD_1608,CUST_0260,PROD_0042,3,abc
ORD_1609,CUST_0159,PROD_0287,1,60809
ORD_1610,CUST_0240,PROD_0102,-1,abc
ORD_1611,CUST_0320,PROD_0225,2,91253
ORD_1612,CUST_0342,PROD_0337,3,abc
ORD_1613,CUST_0333,PROD_0302,2,abc
ORD_1614,CUST_0279,PROD_0206,-1,55074
ORD_1615,CUST_0082,PROD_0293,-1,96415
ORD_1616,CUST_0326,PROD_0252,2,21651
ORD_1617,CUST_0239,PROD_0067,3,36364
ORD_1618,CUST_0125,PROD_0286,-1,abc
ORD_1619,CUST_0139,PROD_0231,3,34107
ORD_1620,CUST_0287,PROD_0187,3,82241
ORD_1621,CUST_0149,PROD_0025,3,abc
ORD_1622,CUST_0015,PROD_0142,3,abc
ORD_1623,CUST_0197,PROD_0132,1,23761
ORD_1624,CUST_0173,PROD_0208,2,abc
ORD_1625,CUST_0125,PROD_0190,1,64939
ORD_1626,CUST_0179,PROD_0076,3,abc
ORD_1627,CUST_0110,PROD_0250,-1,71063
ORD_1628,CUST_0198,PROD_0283,3,8772
ORD_1629,CUST_0038,PROD_0300,-1,73514
ORD_1630,CUST_0079,PROD_0323,2,abc
ORD_1631,CUST_0329,PROD_0157,3,abc
ORD_1632,CUST_0051,PROD_0093,1,abc
ORD_1633,CUST_0329,PROD_0229,2,abc
ORD_1634,CUST_0120,PROD_0126,1,54025
ORD_1635,CUST_0291,PROD_0207,2,abc
ORD_1636,CUST_0078,PROD_0126,2,60275
ORD_1637,CUST_0208,PROD_0182,2,48562
ORD_1638,CUST_0124,PROD_0082,2,abc
ORD_1639,CUST_0298,PROD_0305,2,abc
ORD_1640,CUST_0246,PROD_0112,2,17918
ORD_1641,CUST_0178,PROD_0175,3,74247
ORD_1642,CUST_0038,PROD_0102,-1,abc
ORD_1643,CUST_0060,PROD_0116,3,abc
ORD_1644,CUST_0145,PROD_0006,-1,abc
ORD_1645,CUST_0265,PROD_0184,3,49915
ORD_1646,CUST_0318,PROD_0144,1,2254
ORD_1647,CUST_0269,PROD_0099,-1,abc
ORD_1648,CUST_0310,PROD_0320,3,99766
ORD_1649,CUST_0308,PROD_0229,-1,abc
ORD_1650,CUST_0023,PROD_0180,-1,abc
ORD_1651,CUST_0188,PROD_0292,3,abc
ORD_1652,CUST_0159,PROD_0227,2,37159
ORD_1653,CUST_0269,PROD_0116,-1,abc
ORD_1654,CUST_0017,PROD_0165,3,abc
ORD_1655,CUST_0338,PROD_0206,3,abc
ORD_1656,CUST_0187,PROD_0101,3,55265
ORD_1657,CUST_0322,PROD_0034,1,24579
ORD_1658,CUST_0135,PROD_0185,1,abc
ORD_1659,CUST_0127,PROD_0326,1,abc
ORD_1660,CUST_0311,PROD_0020,-1,abc
ORD_1661,CUST_0329,PROD_0114,3,66916
ORD_1662,CUST_0284,PROD_0313,3,14869
ORD_1663,CUST_0327,PROD_0144,3,56213
ORD_1664,CUST_0074,PROD_0212,3,abc
ORD_1665,CUST_0166,PROD_0272,-1,61004
ORD_1666,CUST_0074,PROD_0164,3,64464
ORD_1667,CUST_0090,PROD_0059,1,abc
ORD_1668,CUST_0131,PROD_0125,2,abc
ORD_1669,CUST_0139,PROD_0236,2,abc
ORD_1670,CUST_0211,PROD_0048,3,61660
ORD_1671,CUST_0044,PROD_0124,1,abc
ORD_1672,CUST_0094,PROD_0282,3,abc
ORD_1673,CUST_0175,PROD_0197,-1,abc
ORD_1674,CUST_0098,PROD_0149,-1,73343
ORD_1675,CUST_0287,PROD_0029,1,abc
ORD_1676,CUST_0222,PROD_0291,2,16967
ORD_1677,CUST_0118,PROD_0017,1,76385
ORD_1678,CUST_0216,PROD_0292,-1,1578
ORD_1679,CUST_0070,PROD_0129,2,27950
ORD_1680,CUST_0350,PROD_0073,1,83580
ORD_1681,CUST_0202,PROD_0057,-1,67601
ORD_1682,CUST_0290,PROD_0124,1,abc
ORD_1683,CUST_0291,PROD_0099,2,51183
ORD_1684,CUST_0100,PROD_0130,-1,abc
ORD_1685,CUST_0243,PROD_0045,2,abc
ORD_1686,CUST_0257,PROD_0270,1,16701
ORD_1687,CUST_0138,PROD_0097,2,94346
ORD_1688,CUST_0129,PROD_0289,1,14705
ORD_1689,CUST_0295,PROD_0069,2,abc
ORD_1690,CUST_0227,PROD_0045,3,23595
ORD_1691,CUST_0311,PROD_0198,3,64838
ORD_1692,CUST_0036,PROD_0035,-1,49464
ORD_1693,CUST_0040,PROD_0350,1,77265
ORD_1694,CUST_0213,PROD_0115,1,95288
ORD_1695,CUST_0042,PROD_0001,3,abc
ORD_1696,CUST_0238,PROD_0128,3,52747
ORD_1697,CUST_0211,PROD_0304,2,59176
ORD_1698,CUST_0292,PROD_0170,3,abc
ORD_1699,CUST_0192,PROD_0075,3,abc
ORD_1700,CUST_0212,PROD_0057,3,48194
ORD_1701,CUST_0301,PROD_0209,1,43976
ORD_1702,CUST_0324,PROD_0229,2,abc
ORD_1703,CUST_0260,PROD_0033,1,64491
ORD_1704,CUST_0272,PROD_0088,1,25024
ORD_1705,CUST_0036,PROD_0081,1,abc
ORD_1706,CUST_0249,PROD_0083,2,abc
ORD_1707,CUST_0324,PROD_0292,3,abc
ORD_1708,CUST_0185,PROD_0060,3,abc
ORD_1709,CUST_0211,PROD_0075,3,abc
ORD_1710,CUST_0297,PROD_0013,2,abc
ORD_1711,CUST_0087,PROD_0294,2,14127
ORD_1712,CUST_0047,PROD_0239,3,abc
ORD_1713,CUST_0006,PROD_0321,-1,abc
ORD_1714,CUST_0070,PROD_0249,2,92220
ORD_1715,CUST_0060,PROD_0002,1,29538
ORD_1716,CUST_0073,PROD_0246,1,96113
ORD_1717,CUST_0166,PROD_0303,2,63615
ORD_1718,CUST_0267,PROD_0329,-1,abc
ORD_1719,CUST_0240,PROD_0038,-1,70304
ORD_1720,CUST_0100,PROD_0153,1,abc
ORD_1721,CUST_0070,PROD_0089,1,32687
ORD_1722,CUST_0329,PROD_0143,-1,73433
ORD_1723,CUST_0337,PROD_0066,-1,abc
ORD_1724,CUST_0318,PROD_0007,2,66412
ORD_1725,CUST_0216,PROD_0106,2,37753
ORD_1726,CUST_0115,PROD_0123,2,abc
ORD_1727,CUST_0058,PROD_0152,-1,87395
ORD_1728,CUST_0212,PROD_0020,1,abc
ORD_1729,CUST_0251,PROD_0033,3,5085
ORD_1730,CUST_0069,PROD_0098,2,97421
ORD_1731,CUST_0124,PROD_0166,1,29950
ORD_1732,CUST_0219,PROD_0102,2,17175
ORD_1733,CUST_0339,PROD_0241,3,28177
ORD_1734,CUST_0219,PROD_0105,3,93172
ORD_1735,CUST_0349,PROD_0323,3,abc
ORD_1736,CUST_0321,PROD_0064,3,86515
ORD_1737,CUST_0128,PROD_0124,-1,52486
ORD_1738,CUST_0126,PROD_0265,2,58662
ORD_1739,CUST_0005,PROD_0104,1,28671
ORD_1740,CUST_0286,PROD_0297,2,abc
ORD_1741,CUST_0153,PROD_0295,3,abc
ORD_1742,CUST_0273,PROD_0200,3,abc
ORD_1743,CUST_0178,PROD_0028,3,abc
ORD_1744,CUST_0073,PROD_0243,2,48327
ORD_1745,CUST_0254,PROD_0174,2,52198
ORD_1746,CUST_0144,PROD_0281,-1,18209
ORD_1747,CUST_0267,PROD_0018,-1,abc
ORD_1748,CUST_0288,PROD_0081,1,abc
ORD_1749,CUST_0156,PROD_0273,2,abc
ORD_1750,CUST_0184,PROD_0195,-1,abc
ORD_1751,CUST_0321,PROD_0111,1,abc
ORD_1752,CUST_0003,PROD_0337,2,94921
ORD_1753,CUST_0215,PROD_0042,-1,abc
ORD_1754,CUST_0043,PROD_0149,-1,abc
ORD_1755,CUST_0260,PROD_0317,2,18632
ORD_1756,CUST_0164,PROD_0186,-1,11752
ORD_1757,CUST_0179,PROD_0151,3,abc
ORD_1758,CUST_0328,PROD_0346,-1,abc
ORD_1759,CUST_0155,PROD_0102,-1,46691
ORD_1760,CUST_0296,PROD_0276,2,abc
ORD_1761,CUST_0128,PROD_0311,-1,2275
ORD_1762,CUST_0194,PROD_0211,2,66002
ORD_1763,CUST_0168,PROD_0322,1,65882
ORD_1764,CUST_0013,PROD_0263,3,abc
ORD_1765,CUST_0022,PROD_0066,3,13757
ORD_1766,CUST_0094,PROD_0169,2,abc
ORD_1767,CUST_0304,PROD_0059,2,18576
ORD_1768,CUST_0022,PROD_0100,2,54652
ORD_1769,CUST_0062,PROD_0289,2,abc
ORD_1770,CUST_0174,PROD_0067,2,6516
ORD_1771,CUST_0116,PROD_0036,2,23300
ORD_1772,CUST_0248,PROD_0020,3,91470
ORD_1773,CUST_0294,PROD_0169,3,abc
ORD_1774,CUST_0009,PROD_0265,3,abc
ORD_1775,CUST_0265,PROD_0044,3,11466
ORD_1776,CUST_0190,PROD_0039,2,67194
ORD_1777,CUST_0192,PROD_0309,2,abc
ORD_1778,CUST_0246,PROD_0143,1,74931
ORD_1779,CUST_0098,PROD_0158,2,abc
ORD_1780,CUST_0017,PROD_0249,2,abc
ORD_1781,CUST_0286,PROD_0218,2,abc
ORD_1782,CUST_0255,PROD_0015,2,abc
ORD_1783,CUST_0046,PROD_0140,2,34045
ORD_1784,CUST_0271,PROD_0295,3,37239
ORD_1785,CUST_0260,PROD_0327,2,1673
ORD_1786,CUST_0215,PROD_0326,2,abc
ORD_1787,CUST_0212,PROD_0216,2,abc
ORD_1788,CUST_0321,PROD_0085,1,82342
ORD_1789,CUST_0237,PROD_0157,1,65133
ORD_1790,CUST_0147,PROD_0062,2,abc
ORD_1791,CUST_0162,PROD_0268,-1,37916
ORD_1792,CUST_0055,PROD_0174,3,49755
ORD_1793,CUST_0350,PROD_0232,3,abc
ORD_1794,CUST_0006,PROD_0271,1,abc
ORD_1795,CUST_0261,PROD_0328,1,7671
ORD_1796,CUST_0110,PROD_0259,1,abc
ORD_1797,CUST_0271,PROD_0137,-1,abc
ORD_1798,CUST_0094,PROD_0194,1,abc
ORD_1799,CUST_0089,PROD_0262,-1,47060
ORD_1800,CUST_0141,PROD_0058,2,8386
