order_id,customer_id,product_id,quantity,total_amount
ORD_1877,CUST_0252,PROD_0005,-1,abc
ORD_1878,CUST_0200,PROD_0041,2,26325
ORD_1879,CUST_0105,PROD_0258,2,abc
ORD_1880,CUST_0231,PROD_0331,3,abc
ORD_1881,CUST_0287,PROD_0038,1,16907
ORD_1882,CUST_0329,PROD_0304,3,58213
ORD_1883,CUST_0029,PROD_0186,1,68184
ORD_1884,CUST_0205,PROD_0293,1,65211
ORD_1885,CUST_0230,PROD_0319,-1,19503
ORD_1886,CUST_0297,PROD_0088,-1,abc
ORD_1887,CUST_0281,PROD_0269,1,20602
ORD_1888,CUST_0036,PROD_0083,3,69397
ORD_1889,CUST_0197,PROD_0161,-1,83957
ORD_1890,CUST_0161,PROD_0189,2,abc
ORD_1891,CUST_0062,PROD_0026,2,30744
ORD_1892,CUST_0034,PROD_0030,3,27295
ORD_1893,CUST_0116,PROD_0257,1,45723
ORD_1894,CUST_0168,PROD_0019,-1,2191
ORD_1895,CUST_0212,PROD_0019,1,abc
ORD_1896,CUST_0111,PROD_0244,1,35944
ORD_1897,CUST_0341,PROD_0337,3,20694
ORD_1898,CUST_0342,PROD_0143,3,abc
ORD_1899,CUST_0289,PROD_0227,-1,86399
ORD_1900,CUST_0321,PROD_0029,1,abc
ORD_1901,CUST_0033,PROD_0111,2,23766
ORD_1902,CUST_0142,PROD_0042,1,79095
ORD_1903,CUST_0321,PROD_0135,-1,18120
ORD_1904,CUST_0170,PROD_0096,3,39981
ORD_1905,CUST_0051,PROD_0306,2,42965
ORD_1906,CUST_0007,PROD_0168,2,abc
ORD_1907,CUST_0243,PROD_0279,-1,abc
ORD_1908,CUST_0228,PROD_0265,-1,77731
ORD_1909,CUST_0273,PROD_0236,3,51452
ORD_1910,CUST_0268,PROD_0064,3,abc
ORD_1911,CUST_0059,PROD_0001,2,abc
ORD_1912,CUST_0327,PROD_0124,2,abc
ORD_1913,CUST_0221,PROD_0346,-1,88429
ORD_1914,CUST_0124,PROD_0255,3,abc
ORD_1915,CUST_0204,PROD_0102,3,abc
ORD_1916,CUST_0078,PROD_0216,1,41708
ORD_1917,CUST_0201,PROD_0077,-1,abc
ORD_1918,CUST_0234,PROD_0266,3,abc
ORD_1919,CUST_0045,PROD_0033,1,5747
ORD_1920,CUST_0278,PROD_0002,-1,13214
ORD_1921,CUST_0018,PROD_0233,2,abc
ORD_1922,CUST_0014,PROD_0121,-1,41685
ORD_1923,CUST_0276,PROD_0275,-1,abc
ORD_1924,CUST_0327,PROD_0176,-1,abc
ORD_1925,CUST_0191,PROD_0277,-1,49808
ORD_1926,CUST_0204,PROD_0337,-1,92085
ORD_1927,CUST_0323,PROD_0182,2,abc
ORD_1928,CUST_0053,PROD_0210,3,78121
ORD_1929,CUST_0114,PROD_0345,2,abc
ORD_1930,CUST_0001,PROD_0148,2,33476
ORD_1931,CUST_0088,PROD_0315,1,abc
ORD_1932,CUST_0193,PROD_0341,2,73217
ORD_1933,CUST_0109,PROD_0202,-1,abc
ORD_1934,CUST_0290,PROD_0275,-1,14728
ORD_1935,CUST_0094,PROD_0029,3,11702
ORD_1936,CUST_0022,PROD_0324,-1,15534
ORD_1937,CUST_0021,PROD_0326,3,abc
ORD_1938,CUST_0145,PROD_0261,1,abc
ORD_1939,CUST_0173,PROD_0305,1,abc
ORD_1940,CUST_0073,PROD_0053,1,83858
ORD_1941,CUST_0233,PROD_0086,3,12750
ORD_1942,CUST_0062,PROD_0047,1,abc
ORD_1943,CUST_0076,PROD_0222,-1,7666
ORD_1944,CUST_0240,PROD_0019,2,abc
ORD_1945,CUST_0123,PROD_0240,3,abc
ORD_1946,CUST_0178,PROD_0182,3,13770
ORD_1947,CUST_0239,PROD_0085,2,abc
ORD_1948,CUST_0263,PROD_0325,1,abc
ORD_1949,CUST_0337,PROD_0076,2,abc
ORD_1950,CUST_0009,PROD_0036,-1,abc
ORD_1951,CUST_0237,PROD_0099,-1,53727
ORD_1952,CUST_0272,PROD_0016,-1,55435
ORD_1953,CUST_0188,PROD_0128,1,65379
ORD_1954,CUST_0250,PROD_0109,-1,abc
ORD_1955,CUST_0049,PROD_0042,1,73699
ORD_1956,CUST_0132,PROD_0106,1,88846
ORD_1957,CUST_0290,PROD_0332,2,69774
ORD_1958,CUST_0187,PROD_0152,1,1232
ORD_1959,CUST_0211,PROD_0277,2,abc
ORD_1960,CUST_0160,PROD_0309,2,58897
ORD_1961,CUST_0292,PROD_0061,3,6956
ORD_1962,CUST_0009,PROD_0141,1,abc
ORD_1963,CUST_0181,PROD_0305,3,abc
ORD_1964,CUST_0120,PROD_0227,-1,abc
ORD_1965,CUST_0054,PROD_0025,2,76445
ORD_1966,CUST_0317,PROD_0234,1,abc
ORD_1967,CUST_0120,PROD_0334,-1,40528
ORD_1968,CUST_0318,PROD_0179,3,93981
ORD_1969,CUST_0194,PROD_0246,2,abc
ORD_1970,CUST_0138,PROD_0068,1,abc
ORD_1971,CUST_0243,PROD_0218,2,abc
ORD_1972,CUST_0251,PROD_0136,1,20263
ORD_1973,CUST_0256,PROD_0146,1,abc
ORD_1974,CUST_0122,PROD_0254,-1,abc
ORD_1975,CUST_0330,PROD_0058,2,abc
ORD_1976,CUST_0136,PROD_0312,-1,28889
ORD_1977,CUST_0209,PROD_0281,1,60367
ORD_1978,CUST_0247,PROD_0141,1,4395
ORD_1979,CUST_0030,PROD_0344,2,abc
ORD_1980,CUST_0030,PROD_0078,-1,abc
ORD_1981,CUST_0133,PROD_0026,2,89709
ORD_1982,CUST_0200,PROD_0153,1,82866
ORD_1983,CUST_0299,PROD_0197,1,abc
ORD_1984,CUST_0066,PROD_0151,3,abc
ORD_1985,CUST_0210,PROD_0336,3,48229
ORD_1986,CUST_0186,PROD_0270,-1,41335
ORD_1987,CUST_0117,PROD_0086,-1,7743
ORD_1988,CUST_0129,PROD_0291,2,abc
ORD_1989,CUST_0296,PROD_0155,2,abc
ORD_1990,CUST_0171,PROD_0297,3,84536
ORD_1991,CUST_0082,PROD_0241,3,abc
ORD_1992,CUST_0053,PROD_0148,2,abc
ORD_1993,CUST_0322,PROD_0119,2,abc
ORD_1994,CUST_0061,PROD_0170,3,abc
ORD_1995,CUST_0082,PROD_0287,-1,4475
ORD_1996,CUST_0105,PROD_0028,-1,72030
ORD_1997,CUST_0069,PROD_0114,3,63310
ORD_1998,CUST_0144,PROD_0062,-1,98631
ORD_1999,CUST_0329,PROD_0321,1,80933
ORD_2000,CUST_0059,PROD_0235,1,abc
ORD_2001,CUST_0069,PROD_0043,1,abc
ORD_2002,CUST_0026,PROD_0343,2,48467
ORD_2003,CUST_0157,PROD_0168,1,abc
ORD_2004,CUST_0332,PROD_0107,1,abc
ORD_2005,CUST_0121,PROD_0189,-1,55251
ORD_2006,CUST_0228,PROD_0248,1,abc
ORD_2007,CUST_0036,PROD_0105,-1,abc
ORD_2008,CUST_0075,PROD_0126,3,85712
ORD_2009,CUST_0111,PROD_0132,-1,44996
ORD_2010,CUST_0283,PROD_0172,2,abc
ORD_2011,CUST_0262,PROD_0133,1,96810
ORD_2012,CUST_0187,PROD_0103,1,4291
ORD_2013,CUST_0112,PROD_0237,1,abc
ORD_2014,CUST_0055,PROD_0228,2,33494
ORD_2015,CUST_0340,PROD_0106,2,36122
ORD_2016,CUST_0013,PROD_0147,2,abc
ORD_2017,CUST_0246,PROD_0271,3,55341
ORD_2018,CUST_0033,PROD_0324,1,abc
ORD_2019,CUST_0138,PROD_0109,-1,abc
ORD_2020,CUST_0133,PROD_0344,1,abc
ORD_2021,CUST_0037,PROD_0146,2,abc
ORD_2022,CUST_0141,PROD_0181,1,abc
ORD_2023,CUST_0208,PROD_0333,2,52061
ORD_2024,CUST_0301,PROD_0160,-1,51198
ORD_2025,CUST_0192,PROD_0342,2,abc
ORD_2026,CUST_0085,PROD_0064,2,abc
ORD_2027,CUST_0169,PROD_0160,3,14922
ORD_2028,CUST_0153,PROD_0146,-1,abc
ORD_2029,CUST_0076,PROD_0015,1,56150
ORD_2030,CUST_0125,PROD_0182,2,55861
ORD_2031,CUST_0232,PROD_0037,2,53793
ORD_2032,CUST_0314,PROD_0051,-1,43091
ORD_2033,CUST_0067,PROD_0091,1,7853
ORD_2034,CUST_0249,PROD_0242,-1,abc
ORD_2035,CUST_0344,PROD_0263,1,abc
ORD_2036,CUST_0076,PROD_0067,1,abc
ORD_2037,CUST_0041,PROD_0319,1,abc
ORD_2038,CUST_0147,PROD_0105,1,76005
ORD_2039,CUST_0286,PROD_0010,1,abc
ORD_2040,CUST_0052,PROD_0057,3,54099
ORD_2041,CUST_0204,PROD_0071,-1,75510
ORD_2042,CUST_0208,PROD_0102,1,abc
ORD_2043,CUST_0100,PROD_0074,1,71254
ORD_2044,CUST_0292,PROD_0013,3,abc
ORD_2045,CUST_0198,PROD_0144,1,abc
ORD_2046,CUST_0005,PROD_0261,3,64977
ORD_2047,CUST_0036,PROD_0218,2,abc
ORD_2048,CUST_0257,PROD_0304,1,75916
ORD_2049,CUST_0087,PROD_0284,-1,abc
ORD_2050,CUST_0286,PROD_0273,2,62156
ORD_2051,CUST_0248,PROD_0264,3,72990
ORD_2052,CUST_0053,PROD_0077,1,17759
ORD_2053,CUST_0120,PROD_0244,1,abc
ORD_2054,CUST_0269,PROD_0190,3,83998
ORD_2055,CUST_0108,PROD_0290,1,69902
ORD_2056,CUST_0058,PROD_0293,2,abc
ORD_2057,CUST_0275,PROD_0230,2,abc
ORD_2058,CUST_0306,PROD_0288,3,95980
ORD_2059,CUST_0068,PROD_0240,-1,22722
ORD_2060,CUST_0255,PROD_0028,2,abc
ORD_2061,CUST_0309,PROD_0287,1,93600
ORD_2062,CUST_0228,PROD_0048,1,83962
ORD_2063,CUST_0289,PROD_0109,2,41818
ORD_2064,CUST_0094,PROD_0032,-1,18576
ORD_2065,CUST_0122,PROD_0267,1,abc
ORD_2066,CUST_0213,PROD_0179,2,16790
ORD_2067,CUST_0232,PROD_0284,3,69359
ORD_2068,CUST_0241,PROD_0199,3,abc
ORD_2069,CUST_0144,PROD_0244,3,abc
ORD_2070,CUST_0143,PROD_0258,3,abc
ORD_2071,CUST_0040,PROD_0304,1,28723
ORD_2072,CUST_0293,PROD_0052,-1,26846
ORD_2073,CUST_0048,PROD_0334,2,69590
ORD_2074,CUST_0217,PROD_0311,2,87976
ORD_2075,CUST_0153,PROD_0062,2,abc
ORD_2076,CUST_0072,PROD_0044,3,22793
ORD_2077,CUST_0340,PROD_0298,1,abc
ORD_2078,CUST_0334,PROD_0142,-1,18241
ORD_2079,CUST_0030,PROD_0016,-1,abc
ORD_2080,CUST_0160,PROD_0339,1,abc
ORD_2081,CUST_0202,PROD_0103,3,abc
ORD_2082,CUST_0187,PROD_0129,2,36656
ORD_2083,CUST_0184,PROD_0089,3,10710
ORD_2084,CUST_0220,PROD_0020,1,abc
ORD_2085,CUST_0184,PROD_0244,3,abc
ORD_2086,CUST_0287,PROD_0087,1,60386
ORD_2087,CUST_0182,PROD_0020,-1,abc
ORD_2088,CUST_0108,PROD_0168,1,8368
ORD_2089,CUST_0179,PROD_0027,2,abc
ORD_2090,CUST_0254,PROD_0324,1,abc
ORD_2091,CUST_0116,PROD_0279,1,17692
ORD_2092,CUST_0093,PROD_0259,2,86730
ORD_2093,CUST_0034,PROD_0083,-1,abc
ORD_2094,CUST_0284,PROD_0158,2,abc
ORD_2095,CUST_0065,PROD_0061,-1,abc
ORD_2096,CUST_0201,PROD_0106,2,abc
ORD_2097,CUST_0034,PROD_0222,1,abc
ORD_2098,CUST_0054,PROD_0162,1,abc
ORD_2099,CUST_0001,PROD_0301,-1,69583
ORD_2100,CUST_0238,PROD_0306,2,33805
