product_id,product_name,product_category,product_price
PROD_0435,worry,Electronics,18043
PROD_0436,executive,Books,abc
PROD_0437,difficult,Furniture,-999
PROD_0438,long,Books,abc
PROD_0439,,Electronics,13443
PROD_0440,unit,Books,36382
PROD_0441,in,Electronics,-999
PROD_0442,compare,Books,abc
PROD_0443,knowledge,Books,6382
PROD_0444,customer,Furniture,-999
PROD_0445,past,Electronics,55139
PROD_0446,fight,Electronics,abc
PROD_0447,line,Books,-999
PROD_0448,will,Furniture,-999
PROD_0449,machine,Clothing,-999
PROD_0450,shoulder,Books,5172
PROD_0451,white,Clothing,55638
PROD_0452,,Clothing,-999
PROD_0453,true,Clothing,7639
PROD_0454,bit,Clothing,abc
PROD_0455,skin,Books,-999
PROD_0456,very,Electronics,-999
PROD_0457,often,Electronics,-999
PROD_0458,young,Clothing,63892
PROD_0459,shoulder,Clothing,abc
PROD_0460,animal,Electronics,59736
PROD_0461,physical,Clothing,96465
PROD_0462,often,Electronics,90821
PROD_0463,gun,Clothing,abc
PROD_0464,mean,Furniture,abc
PROD_0465,in,Furniture,73058
PROD_0466,report,Furniture,abc
PROD_0467,bill,Furniture,57834
PROD_0468,seat,Furniture,-999
PROD_0469,write,Clothing,12773
PROD_0470,there,Electronics,-999
PROD_0471,tough,Books,abc
PROD_0472,month,Books,35754
PROD_0473,stage,Electronics,-999
PROD_0474,no,Books,-999
PROD_0475,enough,Clothing,-999
PROD_0476,paper,Electronics,93414
PROD_0477,or,Furniture,-999
PROD_0478,down,Books,7705
PROD_0479,,Clothing,88195
PROD_0480,wall,Clothing,abc
PROD_0481,clearly,Furniture,-999
PROD_0482,local,Clothing,abc
PROD_0483,father,Electronics,-999
PROD_0484,sense,Electronics,abc
PROD_0485,much,Electronics,abc
PROD_0486,leader,Clothing,-999
PROD_0487,owner,Furniture,abc
PROD_0488,speech,Clothing,89960
PROD_0489,manage,Books,47853
PROD_0490,structure,Clothing,abc
PROD_0491,,Electronics,-999
PROD_0492,a,Clothing,96588
PROD_0493,stock,Clothing,92670
PROD_0494,responsibility,Furniture,62877
PROD_0495,ready,Electronics,abc
PROD_0496,worry,Books,43031
PROD_0497,left,Clothing,-999
PROD_0498,school,Electronics,abc
PROD_0499,instead,Clothing,abc
PROD_0500,network,Furniture,-999
PROD_0501,woman,Clothing,48812
PROD_0502,guy,Books,abc
PROD_0503,available,Furniture,-999
PROD_0504,three,Electronics,abc
PROD_0505,she,Furniture,-999
PROD_0506,choose,Clothing,abc
PROD_0507,too,Books,-999
PROD_0508,process,Furniture,abc
PROD_0509,,Furniture,-999
PROD_0510,more,Furniture,abc
PROD_0511,reach,Electronics,10530
PROD_0512,less,Books,35825
PROD_0513,clearly,Electronics,-999
PROD_0514,believe,Furniture,2174
PROD_0515,animal,Books,abc
PROD_0516,,Electronics,78724
PROD_0517,,Furniture,-999
PROD_0518,catch,Clothing,abc
PROD_0519,another,Electronics,abc
PROD_0520,director,Electronics,abc
PROD_0521,be,Furniture,-999
PROD_0522,term,Books,-999
PROD_0523,power,Electronics,24801
PROD_0524,range,Books,93218
PROD_0525,past,Books,-999
PROD_0526,ask,Books,95143
PROD_0527,camera,Electronics,abc
PROD_0528,,Electronics,10271
PROD_0529,claim,Furniture,16595
PROD_0530,,Electronics,abc
PROD_0531,human,Electronics,73208
PROD_0532,team,Books,abc
PROD_0533,,Electronics,-999
PROD_0534,weight,Books,54402
PROD_0535,throughout,Furniture,38779
PROD_0536,friend,Clothing,-999
PROD_0537,modern,Electronics,-999
PROD_0538,human,Furniture,57549
PROD_0539,feeling,Clothing,45337
PROD_0540,teacher,Books,60805
PROD_0541,catch,Clothing,abc
PROD_0542,very,Electronics,19264
PROD_0543,improve,Furniture,-999
PROD_0544,,Electronics,29652
PROD_0545,apply,Electronics,81154
PROD_0546,develop,Books,89119
PROD_0547,operation,Electronics,-999
PROD_0548,hold,Electronics,abc
PROD_0549,so,Clothing,abc
PROD_0550,sport,Books,91018
PROD_0551,idea,Books,1700
PROD_0552,success,Furniture,31643
PROD_0553,threat,Electronics,-999
PROD_0554,success,Electronics,-999
PROD_0555,billion,Furniture,-999
PROD_0556,late,Clothing,-999
PROD_0557,according,Clothing,74744
PROD_0558,animal,Clothing,abc
PROD_0559,there,Furniture,-999
PROD_0560,,Books,abc
PROD_0561,knowledge,Furniture,abc
PROD_0562,the,Clothing,abc
PROD_0563,soldier,Books,-999
PROD_0564,analysis,Furniture,-999
PROD_0565,talk,Electronics,-999
PROD_0566,report,Clothing,65584
PROD_0567,phone,Books,73058
PROD_0568,professor,Electronics,57787
PROD_0569,executive,Clothing,92087
PROD_0570,financial,Books,29416
PROD_0571,gas,Clothing,75932
PROD_0572,common,Clothing,-999
PROD_0573,box,Electronics,abc
PROD_0574,,Books,abc
PROD_0575,determine,Clothing,abc
PROD_0576,third,Clothing,-999
PROD_0577,sound,Books,51954
PROD_0578,itself,Furniture,26181
PROD_0579,art,Furniture,abc
PROD_0580,grow,Furniture,-999
PROD_0581,itself,Electronics,-999
PROD_0582,figure,Books,54786
PROD_0583,picture,Electronics,-999
PROD_0584,discussion,Furniture,-999
PROD_0585,particular,Electronics,56759
PROD_0586,,Electronics,3352
PROD_0587,laugh,Electronics,-999
PROD_0588,yeah,Furniture,abc
PROD_0589,hand,Furniture,-999
PROD_0590,keep,Books,abc
PROD_0591,serious,Clothing,-999
PROD_0592,ahead,Electronics,abc
PROD_0593,mention,Furniture,75534
PROD_0594,physical,Books,46816
PROD_0595,foot,Furniture,abc
PROD_0596,treat,Clothing,-999
PROD_0597,newspaper,Furniture,abc
PROD_0598,man,Furniture,abc
PROD_0599,reach,Books,abc
PROD_0600,shake,Books,71957
