product_id,product_name,product_category,product_price
PROD_1904,traditional,Clothing,-999
PROD_1905,sell,Furniture,-999
PROD_1906,arm,Clothing,12952
PROD_1907,build,Furniture,-999
PROD_1908,plant,Books,73095
PROD_1909,pattern,Clothing,-999
PROD_1910,car,Clothing,80248
PROD_1911,heart,Furniture,-999
PROD_1912,camera,Books,79705
PROD_1913,be,Books,-999
PROD_1914,suggest,Electronics,abc
PROD_1915,development,Furniture,-999
PROD_1916,bar,Electronics,53260
PROD_1917,contain,Furniture,10079
PROD_1918,drug,Books,abc
PROD_1919,ask,Furniture,73026
PROD_1920,general,Electronics,96142
PROD_1921,,Books,61647
PROD_1922,exist,Clothing,abc
PROD_1923,enjoy,Clothing,abc
PROD_1924,turn,Clothing,94971
PROD_1925,without,Clothing,-999
PROD_1926,tough,Electronics,-999
PROD_1927,,Electronics,61319
PROD_1928,wish,Books,19006
PROD_1929,establish,Clothing,abc
PROD_1930,as,Furniture,47821
PROD_1931,drop,Electronics,abc
PROD_1932,than,Furniture,abc
PROD_1933,everything,Books,-999
PROD_1934,record,Electronics,80390
PROD_1935,eight,Books,-999
PROD_1936,wait,Electronics,23721
PROD_1937,and,Clothing,-999
PROD_1938,house,Electronics,abc
PROD_1939,respond,Clothing,-999
PROD_1940,,Clothing,38756
PROD_1941,near,Clothing,abc
PROD_1942,process,Clothing,-999
PROD_1943,Mrs,Electronics,87018
PROD_1944,who,Furniture,abc
PROD_1945,partner,Furniture,40052
PROD_1946,collection,Electronics,52752
PROD_1947,total,Books,58362
PROD_1948,billion,Furniture,-999
PROD_1949,kid,Furniture,-999
PROD_1950,meeting,Furniture,abc
PROD_1951,skill,Electronics,abc
PROD_1952,,Books,abc
PROD_1953,marriage,Clothing,abc
PROD_1954,table,Electronics,-999
PROD_1955,view,Furniture,-999
PROD_1956,final,Clothing,24372
PROD_1957,upon,Electronics,63361
PROD_1958,foot,Furniture,-999
PROD_1959,paper,Electronics,abc
PROD_1960,painting,Clothing,58563
PROD_1961,say,Furniture,abc
PROD_1962,respond,Electronics,-999
PROD_1963,arm,Clothing,-999
PROD_1964,finish,Books,-999
PROD_1965,ball,Books,98620
PROD_1966,hope,Books,14498
PROD_1967,government,Furniture,-999
PROD_1968,section,Clothing,abc
PROD_1969,yourself,Electronics,25640
PROD_1970,,Books,-999
PROD_1971,school,Electronics,94679
PROD_1972,product,Books,abc
PROD_1973,,Clothing,abc
PROD_1974,because,Furniture,abc
PROD_1975,other,Furniture,36032
PROD_1976,worry,Books,-999
PROD_1977,small,Electronics,abc
PROD_1978,participant,Electronics,-999
PROD_1979,face,Clothing,60910
PROD_1980,attack,Furniture,36968
PROD_1981,anything,Books,-999
PROD_1982,huge,Electronics,abc
PROD_1983,although,Books,-999
PROD_1984,street,Electronics,-999
PROD_1985,leave,Books,-999
PROD_1986,someone,Books,92822
PROD_1987,thank,Clothing,80362
PROD_1988,man,Clothing,abc
PROD_1989,box,Clothing,92517
PROD_1990,speech,Books,-999
PROD_1991,yourself,Clothing,-999
PROD_1992,smile,Clothing,-999
PROD_1993,win,Electronics,-999
PROD_1994,score,Clothing,78517
PROD_1995,page,Furniture,-999
PROD_1996,artist,Furniture,81342
PROD_1997,he,Electronics,12553
PROD_1998,particularly,Electronics,abc
PROD_1999,tough,Books,77173
PROD_2000,report,Clothing,-999
PROD_2001,mission,Furniture,-999
PROD_2002,movement,Clothing,89594
PROD_2003,several,Electronics,abc
PROD_2004,movement,Furniture,abc
PROD_2005,social,Furniture,15942
PROD_2006,pass,Electronics,49403
PROD_2007,really,Clothing,abc
PROD_2008,at,Books,92212
PROD_2009,,Furniture,-999
PROD_2010,,Furniture,-999
PROD_2011,report,Electronics,abc
PROD_2012,hope,Clothing,66159
PROD_2013,fly,Books,abc
PROD_2014,,Books,-999
PROD_2015,deal,Books,abc
PROD_2016,name,Clothing,abc
PROD_2017,,Books,92337
PROD_2018,claim,Books,-999
PROD_2019,perform,Books,-999
PROD_2020,attorney,Electronics,-999
PROD_2021,material,Clothing,abc
PROD_2022,team,Electronics,abc
PROD_2023,call,Electronics,-999
PROD_2024,road,Books,-999
PROD_2025,laugh,Clothing,-999
PROD_2026,four,Clothing,-999
PROD_2027,threat,Clothing,64226
PROD_2028,learn,Clothing,95648
PROD_2029,store,Books,-999
PROD_2030,hit,Electronics,94874
PROD_2031,image,Furniture,abc
PROD_2032,ground,Clothing,-999
PROD_2033,tax,Books,-999
PROD_2034,century,Furniture,-999
PROD_2035,able,Furniture,99241
PROD_2036,open,Electronics,95862
PROD_2037,friend,Electronics,abc
PROD_2038,goal,Books,-999
PROD_2039,behind,Clothing,10633
PROD_2040,heavy,Electronics,abc
PROD_2041,TV,Books,47550
PROD_2042,natural,Furniture,abc
PROD_2043,cultural,Clothing,-999
PROD_2044,way,Electronics,abc
PROD_2045,her,Books,abc
PROD_2046,bill,Books,42142
PROD_2047,son,Electronics,32631
PROD_2048,main,Clothing,-999
PROD_2049,poor,Books,-999
PROD_2050,indeed,Furniture,abc
PROD_2051,half,Clothing,-999
PROD_2052,general,Furniture,abc
PROD_2053,fly,Furniture,-999
PROD_2054,front,Clothing,-999
PROD_2055,question,Furniture,-999
PROD_2056,agent,Electronics,55210
PROD_2057,knowledge,Books,abc
PROD_2058,save,Furniture,-999
PROD_2059,drug,Books,abc
PROD_2060,detail,Clothing,-999
PROD_2061,point,Clothing,59341
PROD_2062,,Electronics,-999
PROD_2063,,Furniture,-999
PROD_2064,budget,Electronics,-999
PROD_2065,appear,Clothing,-999
PROD_2066,language,Books,abc
PROD_2067,,Furniture,abc
PROD_2068,hand,Books,96421
PROD_2069,analysis,Clothing,-999
PROD_2070,fact,Books,abc
PROD_2071,difficult,Electronics,-999
PROD_2072,nor,Books,3396
PROD_2073,sell,Books,-999
PROD_2074,threat,Furniture,12749
PROD_2075,many,Electronics,-999
PROD_2076,accept,Furniture,-999
PROD_2077,lose,Furniture,abc
PROD_2078,however,Clothing,abc
PROD_2079,several,Books,99789
PROD_2080,trial,Clothing,abc
PROD_2081,mouth,Furniture,3608
PROD_2082,character,Electronics,76340
PROD_2083,set,Electronics,abc
PROD_2084,,Electronics,-999
PROD_2085,,Furniture,84542
PROD_2086,traditional,Furniture,39106
PROD_2087,none,Books,97386
PROD_2088,husband,Electronics,70435
PROD_2089,store,Books,abc
PROD_2090,no,Electronics,abc
PROD_2091,several,Clothing,86752
PROD_2092,fast,Electronics,abc
PROD_2093,reveal,Clothing,abc
PROD_2094,hospital,Furniture,40301
PROD_2095,dog,Electronics,1298
PROD_2096,process,Electronics,-999
PROD_2097,improve,Clothing,abc
PROD_2098,,Clothing,67926
PROD_2099,white,Books,-999
PROD_2100,despite,Furniture,abc
