product_id,product_name,product_category,product_price
PROD_1288,work,Electronics,5747
PROD_1289,thought,Books,13332
PROD_1290,yard,Electronics,-999
PROD_1291,evidence,Furniture,-999
PROD_1292,another,Electronics,49384
PROD_1293,since,Furniture,abc
PROD_1294,one,Electronics,-999
PROD_1295,,Clothing,-999
PROD_1296,fine,Clothing,abc
PROD_1297,hard,Books,310
PROD_1298,share,Clothing,33805
PROD_1299,market,Clothing,-999
PROD_1300,forget,Books,-999
PROD_1301,even,Electronics,-999
PROD_1302,social,Electronics,abc
PROD_1303,language,Electronics,abc
PROD_1304,music,Clothing,-999
PROD_1305,personal,Books,54529
PROD_1306,middle,Electronics,abc
PROD_1307,back,Furniture,-999
PROD_1308,method,Books,-999
PROD_1309,hear,Furniture,-999
PROD_1310,probably,Furniture,-999
PROD_1311,scene,Furniture,abc
PROD_1312,statement,Books,27526
PROD_1313,decade,Clothing,-999
PROD_1314,remember,Furniture,-999
PROD_1315,face,Books,-999
PROD_1316,true,Electronics,abc
PROD_1317,performance,Clothing,-999
PROD_1318,control,Books,-999
PROD_1319,kind,Clothing,95141
PROD_1320,soldier,Furniture,-999
PROD_1321,factor,Furniture,56734
PROD_1322,push,Clothing,56129
PROD_1323,,Books,abc
PROD_1324,this,Furniture,50951
PROD_1325,quality,Furniture,-999
PROD_1326,idea,Electronics,-999
PROD_1327,drop,Clothing,71083
PROD_1328,study,Clothing,-999
PROD_1329,analysis,Clothing,abc
PROD_1330,development,Books,54883
PROD_1331,field,Clothing,-999
PROD_1332,team,Electronics,-999
PROD_1333,cover,Electronics,19751
PROD_1334,capital,Electronics,abc
PROD_1335,owner,Electronics,-999
PROD_1336,among,Clothing,-999
PROD_1337,picture,Furniture,abc
PROD_1338,,Furniture,abc
PROD_1339,situation,Electronics,-999
PROD_1340,author,Books,95313
PROD_1341,marriage,Electronics,abc
PROD_1342,attention,Books,-999
PROD_1343,different,Electronics,12609
PROD_1344,hit,Electronics,-999
PROD_1345,three,Clothing,45751
PROD_1346,student,Electronics,53005
PROD_1347,skin,Books,-999
PROD_1348,admit,Books,abc
PROD_1349,example,Clothing,-999
PROD_1350,star,Furniture,-999
PROD_1351,owner,Books,abc
PROD_1352,sell,Furniture,abc
PROD_1353,,Books,58790
PROD_1354,,Books,-999
PROD_1355,drive,Clothing,28676
PROD_1356,across,Furniture,-999
PROD_1357,one,Clothing,-999
PROD_1358,actually,Books,-999
PROD_1359,family,Clothing,abc
PROD_1360,raise,Books,51008
PROD_1361,rule,Furniture,abc
PROD_1362,much,Electronics,abc
PROD_1363,real,Books,20446
PROD_1364,western,Electronics,abc
PROD_1365,until,Electronics,28558
PROD_1366,region,Clothing,-999
PROD_1367,decide,Electronics,abc
PROD_1368,push,Books,74986
PROD_1369,,Books,29399
PROD_1370,case,Furniture,-999
PROD_1371,to,Clothing,-999
PROD_1372,ball,Electronics,-999
PROD_1373,hear,Clothing,72599
PROD_1374,tree,Furniture,-999
PROD_1375,argue,Electronics,-999
PROD_1376,discover,Books,63217
PROD_1377,local,Books,53214
PROD_1378,,Furniture,38406
PROD_1379,class,Electronics,14111
PROD_1380,,Electronics,10701
PROD_1381,standard,Books,-999
PROD_1382,measure,Books,abc
PROD_1383,sign,Furniture,99572
PROD_1384,poor,Books,abc
PROD_1385,well,Clothing,abc
PROD_1386,character,Furniture,65956
PROD_1387,get,Clothing,-999
PROD_1388,music,Furniture,-999
PROD_1389,weight,Books,abc
PROD_1390,professional,Furniture,76292
PROD_1391,week,Electronics,-999
PROD_1392,movie,Furniture,abc
PROD_1393,note,Books,41843
PROD_1394,who,Furniture,45043
PROD_1395,whose,Furniture,54288
PROD_1396,event,Books,abc
PROD_1397,benefit,Clothing,-999
PROD_1398,else,Clothing,48906
PROD_1399,sea,Books,30670
PROD_1400,high,Furniture,-999
PROD_1401,,Furniture,abc
PROD_1402,individual,Clothing,8425
PROD_1403,charge,Clothing,abc
PROD_1404,television,Clothing,-999
PROD_1405,site,Books,-999
PROD_1406,top,Electronics,abc
PROD_1407,central,Books,-999
PROD_1408,,Electronics,46820
PROD_1409,lay,Electronics,-999
PROD_1410,entire,Books,-999
PROD_1411,season,Electronics,93965
PROD_1412,like,Clothing,13068
PROD_1413,hand,Books,-999
PROD_1414,team,Books,-999
PROD_1415,green,Furniture,-999
PROD_1416,simple,Clothing,-999
PROD_1417,structure,Furniture,-999
PROD_1418,forward,Clothing,abc
PROD_1419,society,Electronics,-999
PROD_1420,central,Furniture,34071
PROD_1421,animal,Electronics,-999
PROD_1422,structure,Clothing,20085
PROD_1423,phone,Books,24815
PROD_1424,important,Electronics,-999
PROD_1425,whole,Books,93499
PROD_1426,respond,Clothing,97343
PROD_1427,fine,Books,abc
PROD_1428,,Electronics,-999
PROD_1429,whole,Furniture,-999
PROD_1430,score,Electronics,abc
PROD_1431,decade,Furniture,abc
PROD_1432,way,Furniture,59876
PROD_1433,,Clothing,abc
PROD_1434,including,Books,97014
PROD_1435,son,Furniture,-999
PROD_1436,arm,Books,25491
PROD_1437,article,Electronics,97761
PROD_1438,among,Clothing,62165
PROD_1439,method,Clothing,abc
PROD_1440,feeling,Electronics,abc
PROD_1441,child,Electronics,abc
PROD_1442,keep,Books,10447
PROD_1443,take,Furniture,abc
PROD_1444,goal,Clothing,62738
PROD_1445,seat,Books,12554
PROD_1446,group,Furniture,abc
PROD_1447,news,Electronics,-999
PROD_1448,hard,Furniture,-999
PROD_1449,threat,Books,14853
PROD_1450,increase,Clothing,91499
PROD_1451,be,Furniture,abc
PROD_1452,boy,Books,-999
PROD_1453,everything,Electronics,29572
PROD_1454,interesting,Clothing,62792
PROD_1455,black,Electronics,-999
PROD_1456,decide,Clothing,abc
PROD_1457,late,Clothing,-999
PROD_1458,can,Furniture,abc
PROD_1459,,Books,-999
PROD_1460,wind,Books,22918
PROD_1461,,Electronics,21539
PROD_1462,unit,Furniture,79588
PROD_1463,great,Clothing,-999
PROD_1464,into,Electronics,abc
PROD_1465,moment,Furniture,-999
PROD_1466,,Books,2310
PROD_1467,,Clothing,abc
PROD_1468,allow,Electronics,abc
PROD_1469,lead,Books,-999
PROD_1470,order,Books,-999
PROD_1471,,Books,84180
PROD_1472,assume,Electronics,abc
PROD_1473,national,Books,47263
PROD_1474,organization,Clothing,abc
PROD_1475,force,Electronics,abc
PROD_1476,crime,Furniture,-999
PROD_1477,big,Furniture,-999
PROD_1478,writer,Electronics,abc
PROD_1479,nor,Furniture,-999
PROD_1480,conference,Electronics,abc
PROD_1481,,Books,67915
PROD_1482,idea,Electronics,abc
PROD_1483,popular,Clothing,abc
PROD_1484,least,Books,29965
PROD_1485,response,Clothing,-999
PROD_1486,go,Electronics,94476
PROD_1487,important,Furniture,abc
PROD_1488,follow,Books,-999
PROD_1489,,Books,-999
PROD_1490,style,Books,83056
PROD_1491,brother,Furniture,abc
PROD_1492,clearly,Furniture,43617
PROD_1493,mind,Electronics,-999
PROD_1494,join,Clothing,13993
PROD_1495,mother,Clothing,abc
PROD_1496,father,Books,abc
PROD_1497,no,Furniture,-999
PROD_1498,magazine,Furniture,abc
PROD_1499,act,Books,-999
PROD_1500,appear,Furniture,92004
