product_id,product_name,product_category,product_price
PROD_1000,child,Furniture,-999
PROD_1001,movement,Electronics,29668
PROD_1002,as,Clothing,-999
PROD_1003,figure,Clothing,abc
PROD_1004,summer,Furniture,abc
PROD_1005,movie,Furniture,-999
PROD_1006,,Electronics,abc
PROD_1007,radio,Furniture,-999
PROD_1008,four,Books,abc
PROD_1009,room,Furniture,abc
PROD_1010,foot,Electronics,abc
PROD_1011,cold,Clothing,36229
PROD_1012,item,Electronics,-999
PROD_1013,use,Clothing,abc
PROD_1014,close,Electronics,16562
PROD_1015,time,Furniture,87758
PROD_1016,specific,Books,92992
PROD_1017,give,Books,abc
PROD_1018,economic,Books,-999
PROD_1019,smile,Clothing,abc
PROD_1020,opportunity,Furniture,-999
PROD_1021,everything,Furniture,abc
PROD_1022,face,Electronics,abc
PROD_1023,food,Electronics,50736
PROD_1024,across,Furniture,abc
PROD_1025,seven,Clothing,-999
PROD_1026,collection,Electronics,abc
PROD_1027,whether,Clothing,-999
PROD_1028,minute,Furniture,-999
PROD_1029,story,Electronics,abc
PROD_1030,side,Electronics,abc
PROD_1031,,Books,-999
PROD_1032,American,Electronics,-999
PROD_1033,standard,Furniture,abc
PROD_1034,cause,Books,abc
PROD_1035,south,Electronics,abc
PROD_1036,someone,Books,65644
PROD_1037,set,Electronics,86902
PROD_1038,seat,Furniture,59418
PROD_1039,front,Electronics,-999
PROD_1040,evidence,Electronics,abc
PROD_1041,house,Furniture,-999
PROD_1042,must,Furniture,abc
PROD_1043,coach,Electronics,83000
PROD_1044,must,Furniture,19750
PROD_1045,third,Books,abc
PROD_1046,authority,Furniture,24883
PROD_1047,entire,Electronics,76273
PROD_1048,against,Clothing,abc
PROD_1049,president,Furniture,96098
PROD_1050,,Clothing,1869
PROD_1051,the,Furniture,-999
PROD_1052,magazine,Clothing,-999
PROD_1053,,Books,-999
PROD_1054,,Electronics,99205
PROD_1055,difference,Electronics,70878
PROD_1056,despite,Books,abc
PROD_1057,decision,Furniture,65848
PROD_1058,pass,Furniture,abc
PROD_1059,someone,Electronics,80568
PROD_1060,buy,Furniture,-999
PROD_1061,sign,Electronics,-999
PROD_1062,couple,Electronics,-999
PROD_1063,,Clothing,-999
PROD_1064,commercial,Electronics,35036
PROD_1065,billion,Electronics,abc
PROD_1066,although,Books,93682
PROD_1067,cover,Clothing,-999
PROD_1068,according,Books,77417
PROD_1069,effort,Furniture,abc
PROD_1070,number,Furniture,-999
PROD_1071,picture,Furniture,abc
PROD_1072,more,Furniture,56295
PROD_1073,,Electronics,42179
PROD_1074,seek,Furniture,-999
PROD_1075,have,Furniture,37748
PROD_1076,old,Electronics,abc
PROD_1077,seven,Electronics,-999
PROD_1078,,Clothing,61168
PROD_1079,think,Clothing,19269
PROD_1080,lay,Electronics,85929
PROD_1081,use,Clothing,11820
PROD_1082,government,Electronics,abc
PROD_1083,term,Clothing,99631
PROD_1084,down,Books,abc
PROD_1085,across,Books,46202
PROD_1086,,Books,-999
PROD_1087,get,Electronics,abc
PROD_1088,stand,Clothing,-999
PROD_1089,friend,Electronics,86695
PROD_1090,professional,Clothing,43631
PROD_1091,tend,Books,abc
PROD_1092,administration,Furniture,abc
PROD_1093,practice,Books,abc
PROD_1094,ten,Clothing,abc
PROD_1095,all,Clothing,abc
PROD_1096,chair,Books,66416
PROD_1097,then,Furniture,-999
PROD_1098,whether,Clothing,1908
PROD_1099,mind,Furniture,-999
PROD_1100,agency,Clothing,abc
PROD_1101,technology,Furniture,abc
PROD_1102,one,Electronics,-999
PROD_1103,,Clothing,abc
PROD_1104,serious,Books,abc
PROD_1105,worry,Furniture,abc
PROD_1106,car,Furniture,abc
PROD_1107,write,Electronics,abc
PROD_1108,discussion,Electronics,43556
PROD_1109,case,Books,abc
PROD_1110,defense,Furniture,abc
PROD_1111,coach,Furniture,27973
PROD_1112,money,Furniture,abc
PROD_1113,store,Electronics,-999
PROD_1114,certain,Clothing,61880
PROD_1115,contain,Electronics,abc
PROD_1116,production,Books,-999
PROD_1117,movie,Electronics,-999
PROD_1118,tonight,Electronics,abc
PROD_1119,,Clothing,abc
PROD_1120,little,Electronics,abc
PROD_1121,,Books,abc
PROD_1122,interest,Clothing,13974
PROD_1123,put,Furniture,29422
PROD_1124,site,Books,-999
PROD_1125,brother,Electronics,-999
PROD_1126,air,Electronics,70378
PROD_1127,us,Furniture,88377
PROD_1128,begin,Clothing,-999
PROD_1129,serve,Electronics,-999
PROD_1130,job,Electronics,33444
PROD_1131,sound,Furniture,94855
PROD_1132,respond,Clothing,-999
PROD_1133,dark,Furniture,67006
PROD_1134,already,Books,abc
PROD_1135,then,Furniture,abc
PROD_1136,commercial,Books,-999
PROD_1137,could,Furniture,69859
PROD_1138,character,Clothing,-999
PROD_1139,claim,Furniture,abc
PROD_1140,room,Electronics,-999
PROD_1141,figure,Furniture,abc
PROD_1142,close,Electronics,-999
PROD_1143,response,Books,85004
PROD_1144,nearly,Electronics,-999
PROD_1145,else,Electronics,-999
PROD_1146,,Electronics,62159
PROD_1147,shake,Furniture,4870
PROD_1148,sound,Furniture,-999
PROD_1149,western,Books,abc
PROD_1150,,Furniture,abc
PROD_1151,,Electronics,76459
PROD_1152,turn,Books,-999
PROD_1153,water,Furniture,-999
PROD_1154,firm,Electronics,-999
PROD_1155,military,Clothing,abc
PROD_1156,guy,Clothing,13103
PROD_1157,fly,Furniture,abc
PROD_1158,,Electronics,abc
PROD_1159,run,Furniture,7842
PROD_1160,thing,Furniture,99932
PROD_1161,choose,Clothing,abc
PROD_1162,book,Electronics,63132
PROD_1163,beautiful,Clothing,-999
PROD_1164,site,Books,abc
PROD_1165,exist,Electronics,8765
PROD_1166,modern,Furniture,-999
PROD_1167,reason,Books,abc
PROD_1168,most,Clothing,-999
PROD_1169,,Books,abc
PROD_1170,various,Clothing,-999
PROD_1171,believe,Electronics,7375
PROD_1172,what,Electronics,41319
PROD_1173,appear,Books,abc
PROD_1174,provide,Books,-999
PROD_1175,act,Electronics,-999
PROD_1176,upon,Clothing,-999
PROD_1177,thank,Clothing,abc
PROD_1178,,Furniture,58414
PROD_1179,best,Furniture,81304
PROD_1180,,Furniture,5012
PROD_1181,size,Clothing,abc
PROD_1182,area,Furniture,-999
PROD_1183,center,Electronics,abc
PROD_1184,our,Electronics,-999
PROD_1185,loss,Electronics,abc
PROD_1186,require,Clothing,-999
PROD_1187,far,Clothing,35462
PROD_1188,threat,Clothing,-999
PROD_1189,nearly,Furniture,10653
PROD_1190,avoid,Books,2424
PROD_1191,fall,Clothing,83416
PROD_1192,high,Books,abc
PROD_1193,successful,Clothing,-999
PROD_1194,,Clothing,-999
PROD_1195,go,Clothing,-999
PROD_1196,run,Clothing,abc
PROD_1197,once,Books,-999
PROD_1198,hour,Electronics,-999
PROD_1199,hard,Clothing,-999
PROD_1200,,Electronics,abc
