product_id,product_name,product_category,product_price
PROD_0079,state,Books,61443
PROD_0080,spend,Furniture,17716
PROD_0081,into,Books,-999
PROD_0082,travel,Electronics,85609
PROD_0083,because,Clothing,-999
PROD_0084,do,Books,-999
PROD_0085,him,Electronics,-999
PROD_0086,military,Clothing,56060
PROD_0087,someone,Electronics,abc
PROD_0088,majority,Furniture,74054
PROD_0089,attorney,Clothing,72764
PROD_0090,positive,Books,-999
PROD_0091,tonight,Books,abc
PROD_0092,go,Books,92103
PROD_0093,country,Clothing,18082
PROD_0094,skin,Furniture,81243
PROD_0095,education,Clothing,57871
PROD_0096,,Electronics,12802
PROD_0097,light,Electronics,78080
PROD_0098,believe,Clothing,abc
PROD_0099,card,Furniture,abc
PROD_0100,blue,Electronics,abc
PROD_0101,structure,Electronics,24245
PROD_0102,identify,Electronics,abc
PROD_0103,child,Electronics,-999
PROD_0104,economic,Books,-999
PROD_0105,tend,Electronics,abc
PROD_0106,American,Electronics,abc
PROD_0107,than,Clothing,52067
PROD_0108,increase,Books,abc
PROD_0109,authority,Electronics,77892
PROD_0110,until,Clothing,-999
PROD_0111,reach,Books,-999
PROD_0112,,Electronics,abc
PROD_0113,them,Electronics,-999
PROD_0114,realize,Electronics,abc
PROD_0115,many,Books,abc
PROD_0116,policy,Books,58439
PROD_0117,,Clothing,6317
PROD_0118,part,Furniture,89761
PROD_0119,cut,Clothing,-999
PROD_0120,may,Furniture,-999
PROD_0121,page,Books,98789
PROD_0122,increase,Books,abc
PROD_0123,article,Clothing,-999
PROD_0124,capital,Clothing,abc
PROD_0125,western,Electronics,-999
PROD_0126,yeah,Furniture,abc
PROD_0127,head,Clothing,abc
PROD_0128,mention,Books,98236
PROD_0129,product,Electronics,-999
PROD_0130,police,Clothing,-999
PROD_0131,,Clothing,abc
PROD_0132,difficult,Books,38083
PROD_0133,expert,Clothing,98611
PROD_0134,store,Clothing,-999
PROD_0135,around,Electronics,-999
PROD_0136,along,Furniture,-999
PROD_0137,full,Furniture,abc
PROD_0138,best,Clothing,71158
PROD_0139,reason,Furniture,-999
PROD_0140,game,Electronics,87878
PROD_0141,inside,Furniture,abc
PROD_0142,safe,Furniture,abc
PROD_0143,degree,Electronics,-999
PROD_0144,agree,Books,abc
PROD_0145,a,Furniture,abc
PROD_0146,accept,Furniture,abc
PROD_0147,,Electronics,-999
PROD_0148,growth,Books,-999
PROD_0149,rule,Furniture,-999
PROD_0150,according,Clothing,-999
PROD_0151,skill,Electronics,-999
PROD_0152,another,Electronics,-999
PROD_0153,site,Clothing,abc
PROD_0154,during,Furniture,86912
PROD_0155,billion,Furniture,abc
PROD_0156,bag,Books,60884
PROD_0157,from,Furniture,-999
PROD_0158,,Books,-999
PROD_0159,floor,Furniture,-999
PROD_0160,next,Clothing,abc
PROD_0161,field,Books,abc
PROD_0162,radio,Books,-999
PROD_0163,Mrs,Furniture,abc
PROD_0164,,Clothing,abc
PROD_0165,glass,Electronics,25194
PROD_0166,bed,Electronics,-999
PROD_0167,education,Electronics,abc
PROD_0168,nothing,Electronics,720
PROD_0169,realize,Electronics,abc
PROD_0170,city,Books,88273
PROD_0171,show,Electronics,-999
PROD_0172,east,Clothing,abc
PROD_0173,however,Books,-999
PROD_0174,part,Electronics,81042
PROD_0175,above,Books,abc
PROD_0176,important,Clothing,23521
PROD_0177,address,Furniture,-999
PROD_0178,land,Books,abc
PROD_0179,teacher,Furniture,98359
PROD_0180,technology,Books,-999
PROD_0181,member,Electronics,abc
PROD_0182,would,Clothing,75002
PROD_0183,skill,Clothing,-999
PROD_0184,suffer,Books,-999
PROD_0185,ever,Clothing,14190
PROD_0186,get,Electronics,14158
PROD_0187,order,Clothing,-999
PROD_0188,store,Furniture,30725
PROD_0189,professional,Clothing,-999
PROD_0190,popular,Books,76859
PROD_0191,produce,Clothing,6856
PROD_0192,officer,Electronics,67207
PROD_0193,pattern,Clothing,abc
PROD_0194,life,Furniture,-999
PROD_0195,charge,Clothing,-999
PROD_0196,increase,Clothing,abc
PROD_0197,bill,Electronics,-999
PROD_0198,ok,Furniture,22761
PROD_0199,,Electronics,abc
PROD_0200,claim,Furniture,-999
PROD_0201,,Furniture,-999
PROD_0202,himself,Electronics,62454
PROD_0203,sit,Books,abc
PROD_0204,source,Electronics,-999
PROD_0205,want,Electronics,abc
PROD_0206,down,Electronics,41891
PROD_0207,,Furniture,-999
PROD_0208,rich,Electronics,-999
PROD_0209,standard,Electronics,88602
PROD_0210,will,Books,-999
PROD_0211,ok,Clothing,-999
PROD_0212,model,Electronics,74295
PROD_0213,,Furniture,-999
PROD_0214,unit,Electronics,71601
PROD_0215,fire,Furniture,-999
PROD_0216,agree,Electronics,87825
PROD_0217,figure,Furniture,-999
PROD_0218,remain,Books,-999
PROD_0219,floor,Electronics,-999
PROD_0220,star,Electronics,37582
PROD_0221,attorney,Furniture,-999
PROD_0222,which,Electronics,60229
PROD_0223,,Furniture,abc
PROD_0224,local,Books,abc
PROD_0225,summer,Clothing,-999
PROD_0226,wife,Furniture,-999
PROD_0227,kitchen,Clothing,abc
PROD_0228,smile,Electronics,-999
PROD_0229,open,Furniture,-999
PROD_0230,,Furniture,abc
PROD_0231,ready,Furniture,abc
PROD_0232,success,Clothing,81668
PROD_0233,,Furniture,abc
PROD_0234,even,Furniture,-999
PROD_0235,image,Furniture,abc
PROD_0236,opportunity,Furniture,74545
PROD_0237,view,Furniture,37182
PROD_0238,next,Electronics,abc
PROD_0239,beat,Books,48484
PROD_0240,police,Clothing,27416
PROD_0241,well,Clothing,-999
PROD_0242,throughout,Furniture,-999
PROD_0243,southern,Books,-999
PROD_0244,speak,Electronics,87342
PROD_0245,mother,Electronics,-999
PROD_0246,,Furniture,-999
PROD_0247,,Clothing,-999
PROD_0248,each,Clothing,abc
PROD_0249,decade,Books,97768
PROD_0250,wall,Clothing,5511
PROD_0251,between,Books,abc
PROD_0252,ask,Books,-999
PROD_0253,he,Clothing,abc
PROD_0254,model,Clothing,19635
PROD_0255,short,Books,abc
PROD_0256,radio,Furniture,-999
PROD_0257,understand,Furniture,29240
PROD_0258,customer,Furniture,73034
PROD_0259,rather,Clothing,abc
PROD_0260,very,Electronics,-999
PROD_0261,various,Electronics,-999
PROD_0262,war,Books,-999
PROD_0263,city,Books,91446
PROD_0264,energy,Furniture,98229
PROD_0265,,Furniture,abc
PROD_0266,direction,Electronics,abc
PROD_0267,body,Furniture,99182
PROD_0268,cover,Clothing,82244
PROD_0269,,Furniture,abc
PROD_0270,yet,Furniture,1993
PROD_0271,center,Furniture,abc
PROD_0272,on,Books,abc
PROD_0273,none,Clothing,-999
PROD_0274,tonight,Clothing,90268
PROD_0275,person,Furniture,-999
PROD_0276,others,Electronics,51027
PROD_0277,market,Clothing,abc
PROD_0278,less,Electronics,abc
PROD_0279,close,Books,abc
PROD_0280,son,Books,11352
PROD_0281,low,Furniture,92327
PROD_0282,recently,Clothing,93206
PROD_0283,deal,Electronics,-999
PROD_0284,scientist,Electronics,-999
PROD_0285,evening,Books,48749
PROD_0286,,Books,-999
PROD_0287,many,Furniture,abc
PROD_0288,over,Electronics,-999
PROD_0289,,Clothing,13891
PROD_0290,rich,Furniture,71631
PROD_0291,add,Clothing,81415
PROD_0292,,Clothing,-999
PROD_0293,card,Clothing,abc
PROD_0294,PM,Books,99889
PROD_0295,there,Electronics,abc
PROD_0296,contain,Electronics,92949
PROD_0297,light,Furniture,-999
PROD_0298,customer,Books,abc
PROD_0299,the,Electronics,14477
PROD_0300,six,Furniture,-999
