product_id,product_name,product_category,product_price
PROD_0662,movie,Furniture,abc
PROD_0663,campaign,Electronics,-999
PROD_0664,successful,Furniture,abc
PROD_0665,poor,Books,-999
PROD_0666,join,Books,abc
PROD_0667,,Clothing,abc
PROD_0668,source,Clothing,abc
PROD_0669,sing,Books,-999
PROD_0670,quality,Electronics,abc
PROD_0671,general,Clothing,abc
PROD_0672,day,Books,-999
PROD_0673,actually,Clothing,-999
PROD_0674,entire,Clothing,2252
PROD_0675,alone,Clothing,abc
PROD_0676,name,Clothing,-999
PROD_0677,main,Books,-999
PROD_0678,as,Furniture,-999
PROD_0679,argue,Books,-999
PROD_0680,speak,Books,-999
PROD_0681,down,Books,abc
PROD_0682,happy,Clothing,71673
PROD_0683,job,Books,abc
PROD_0684,item,Books,91780
PROD_0685,agency,Electronics,abc
PROD_0686,,Furniture,abc
PROD_0687,American,Furniture,-999
PROD_0688,security,Books,abc
PROD_0689,response,Furniture,-999
PROD_0690,education,Clothing,abc
PROD_0691,card,Electronics,abc
PROD_0692,during,Clothing,-999
PROD_0693,own,Books,abc
PROD_0694,different,Clothing,-999
PROD_0695,student,Furniture,-999
PROD_0696,thus,Electronics,36198
PROD_0697,board,Books,-999
PROD_0698,more,Electronics,-999
PROD_0699,despite,Electronics,abc
PROD_0700,federal,Clothing,abc
PROD_0701,film,Electronics,93156
PROD_0702,,Clothing,-999
PROD_0703,simple,Clothing,abc
PROD_0704,college,Books,33142
PROD_0705,current,Clothing,55974
PROD_0706,customer,Electronics,55500
PROD_0707,kid,Furniture,-999
PROD_0708,action,Furniture,-999
PROD_0709,,Furniture,abc
PROD_0710,authority,Electronics,-999
PROD_0711,to,Books,abc
PROD_0712,go,Clothing,8226
PROD_0713,control,Clothing,abc
PROD_0714,keep,Books,-999
PROD_0715,,Electronics,15657
PROD_0716,entire,Electronics,abc
PROD_0717,,Furniture,75971
PROD_0718,civil,Clothing,37298
PROD_0719,mouth,Clothing,-999
PROD_0720,city,Books,-999
PROD_0721,address,Clothing,-999
PROD_0722,sister,Clothing,abc
PROD_0723,center,Books,71850
PROD_0724,simply,Books,-999
PROD_0725,story,Furniture,-999
PROD_0726,light,Electronics,-999
PROD_0727,,Electronics,-999
PROD_0728,coach,Furniture,abc
PROD_0729,still,Clothing,abc
PROD_0730,their,Books,99671
PROD_0731,range,Electronics,-999
PROD_0732,show,Furniture,97355
PROD_0733,people,Furniture,43846
PROD_0734,factor,Clothing,-999
PROD_0735,sense,Electronics,abc
PROD_0736,,Clothing,-999
PROD_0737,charge,Books,49105
PROD_0738,program,Electronics,-999
PROD_0739,add,Electronics,abc
PROD_0740,task,Clothing,-999
PROD_0741,year,Electronics,14775
PROD_0742,plan,Electronics,-999
PROD_0743,soon,Clothing,abc
PROD_0744,movement,Electronics,64961
PROD_0745,hand,Clothing,abc
PROD_0746,pattern,Clothing,-999
PROD_0747,hear,Electronics,84564
PROD_0748,,Clothing,-999
PROD_0749,evening,Books,15782
PROD_0750,successful,Clothing,abc
PROD_0751,rate,Clothing,-999
PROD_0752,first,Furniture,abc
PROD_0753,,Clothing,abc
PROD_0754,Mrs,Clothing,abc
PROD_0755,care,Electronics,-999
PROD_0756,she,Electronics,abc
PROD_0757,,Furniture,17008
PROD_0758,bill,Electronics,-999
PROD_0759,consumer,Furniture,-999
PROD_0760,several,Books,52785
PROD_0761,receive,Books,-999
PROD_0762,world,Electronics,54912
PROD_0763,,Clothing,83166
PROD_0764,seem,Furniture,2970
PROD_0765,idea,Clothing,abc
PROD_0766,main,Clothing,73468
PROD_0767,have,Books,-999
PROD_0768,candidate,Furniture,14543
PROD_0769,stop,Electronics,abc
PROD_0770,film,Clothing,-999
PROD_0771,whole,Books,-999
PROD_0772,,Books,7572
PROD_0773,fall,Clothing,-999
PROD_0774,catch,Clothing,87667
PROD_0775,drop,Clothing,abc
PROD_0776,draw,Clothing,abc
PROD_0777,money,Electronics,abc
PROD_0778,hotel,Furniture,-999
PROD_0779,hair,Books,96324
PROD_0780,something,Furniture,96786
PROD_0781,,Electronics,abc
PROD_0782,bit,Furniture,abc
PROD_0783,painting,Furniture,59114
PROD_0784,stop,Clothing,abc
PROD_0785,local,Furniture,-999
PROD_0786,care,Clothing,abc
PROD_0787,,Books,64143
PROD_0788,through,Clothing,-999
PROD_0789,future,Electronics,-999
PROD_0790,ability,Electronics,71656
PROD_0791,significant,Electronics,abc
PROD_0792,lead,Electronics,abc
PROD_0793,election,Clothing,-999
PROD_0794,interesting,Electronics,-999
PROD_0795,drug,Clothing,92019
PROD_0796,enough,Clothing,-999
PROD_0797,manage,Furniture,29058
PROD_0798,employee,Electronics,38629
PROD_0799,loss,Clothing,abc
PROD_0800,investment,Electronics,abc
PROD_0801,type,Clothing,abc
PROD_0802,film,Electronics,-999
PROD_0803,economic,Books,30416
PROD_0804,keep,Clothing,23067
PROD_0805,character,Books,99675
PROD_0806,minute,Clothing,abc
PROD_0807,management,Electronics,19725
PROD_0808,,Books,abc
PROD_0809,fill,Furniture,-999
PROD_0810,most,Furniture,abc
PROD_0811,factor,Clothing,-999
PROD_0812,someone,Clothing,21733
PROD_0813,high,Books,abc
PROD_0814,play,Electronics,73427
PROD_0815,truth,Electronics,52455
PROD_0816,serious,Books,abc
PROD_0817,learn,Electronics,abc
PROD_0818,ask,Books,-999
PROD_0819,,Furniture,50280
PROD_0820,sometimes,Furniture,-999
PROD_0821,tree,Clothing,-999
PROD_0822,state,Furniture,abc
PROD_0823,factor,Clothing,-999
PROD_0824,out,Books,-999
PROD_0825,law,Electronics,-999
PROD_0826,person,Books,89382
PROD_0827,international,Books,6231
PROD_0828,other,Electronics,-999
PROD_0829,,Books,-999
PROD_0830,history,Books,53538
PROD_0831,per,Clothing,58102
PROD_0832,less,Clothing,-999
PROD_0833,theory,Books,abc
PROD_0834,bad,Books,17864
PROD_0835,less,Electronics,4294
PROD_0836,among,Clothing,12098
PROD_0837,successful,Books,26022
PROD_0838,woman,Clothing,-999
PROD_0839,measure,Furniture,-999
PROD_0840,five,Furniture,abc
PROD_0841,something,Books,-999
PROD_0842,above,Electronics,6841
PROD_0843,break,Clothing,20373
PROD_0844,particular,Furniture,-999
PROD_0845,camera,Furniture,abc
PROD_0846,their,Furniture,59621
PROD_0847,,Clothing,abc
PROD_0848,yard,Books,abc
PROD_0849,different,Furniture,33471
PROD_0850,help,Clothing,54949
PROD_0851,employee,Clothing,22741
PROD_0852,guess,Clothing,-999
PROD_0853,car,Furniture,abc
PROD_0854,lay,Clothing,95000
PROD_0855,treatment,Electronics,abc
PROD_0856,a,Books,84526
PROD_0857,imagine,Books,-999
PROD_0858,present,Clothing,abc
PROD_0859,economic,Books,25087
PROD_0860,let,Books,-999
PROD_0861,as,Clothing,-999
PROD_0862,,Electronics,-999
PROD_0863,amount,Books,abc
PROD_0864,test,Books,59602
PROD_0865,hard,Electronics,abc
PROD_0866,,Books,-999
PROD_0867,question,Electronics,-999
PROD_0868,painting,Books,91878
PROD_0869,boy,Clothing,abc
PROD_0870,safe,Furniture,-999
PROD_0871,public,Books,abc
PROD_0872,important,Clothing,-999
PROD_0873,draw,Books,abc
PROD_0874,spend,Furniture,abc
PROD_0875,deep,Electronics,-999
PROD_0876,hope,Electronics,abc
PROD_0877,model,Clothing,77319
PROD_0878,build,Books,abc
PROD_0879,nice,Furniture,95418
PROD_0880,world,Electronics,61928
PROD_0881,college,Clothing,abc
PROD_0882,agreement,Clothing,-999
PROD_0883,alone,Books,-999
PROD_0884,clearly,Books,-999
PROD_0885,little,Furniture,51587
PROD_0886,,Clothing,9629
PROD_0887,develop,Clothing,97311
PROD_0888,Mrs,Furniture,49399
PROD_0889,fire,Furniture,abc
PROD_0890,food,Books,abc
PROD_0891,teacher,Books,abc
PROD_0892,,Clothing,abc
PROD_0893,my,Clothing,abc
PROD_0894,garden,Clothing,-999
PROD_0895,those,Furniture,abc
PROD_0896,,Clothing,31597
PROD_0897,section,Books,-999
PROD_0898,provide,Electronics,57547
PROD_0899,admit,Clothing,abc
PROD_0900,find,Clothing,52728
