product_id,product_name,product_category,product_price
PROD_2487,debate,Clothing,63213
PROD_2488,middle,Electronics,abc
PROD_2489,week,Electronics,50699
PROD_2490,friend,Books,83866
PROD_2491,use,Electronics,83174
PROD_2492,high,Clothing,-999
PROD_2493,possible,Furniture,9188
PROD_2494,unit,Furniture,49066
PROD_2495,street,Books,57439
PROD_2496,,Electronics,49694
PROD_2497,,Furniture,abc
PROD_2498,brother,Electronics,abc
PROD_2499,be,Electronics,-999
PROD_2500,industry,Electronics,83699
PROD_2501,participant,Books,abc
PROD_2502,modern,Clothing,abc
PROD_2503,,Clothing,-999
PROD_2504,table,Electronics,76743
PROD_2505,effect,Clothing,abc
PROD_2506,like,Electronics,27006
PROD_2507,bring,Furniture,-999
PROD_2508,,Electronics,abc
PROD_2509,natural,Clothing,abc
PROD_2510,four,Furniture,-999
PROD_2511,,Clothing,88896
PROD_2512,assume,Furniture,abc
PROD_2513,another,Furniture,69659
PROD_2514,watch,Furniture,abc
PROD_2515,night,Electronics,abc
PROD_2516,rest,Furniture,56998
PROD_2517,test,Electronics,-999
PROD_2518,focus,Furniture,abc
PROD_2519,behavior,Books,-999
PROD_2520,hear,Furniture,50361
PROD_2521,store,Electronics,abc
PROD_2522,foot,Clothing,abc
PROD_2523,art,Clothing,abc
PROD_2524,will,Clothing,abc
PROD_2525,point,Furniture,40957
PROD_2526,sea,Clothing,51475
PROD_2527,happen,Clothing,-999
PROD_2528,,Furniture,abc
PROD_2529,enjoy,Electronics,32819
PROD_2530,store,Furniture,abc
PROD_2531,and,Electronics,-999
PROD_2532,now,Furniture,abc
PROD_2533,explain,Books,abc
PROD_2534,magazine,Clothing,abc
PROD_2535,occur,Furniture,abc
PROD_2536,while,Furniture,-999
PROD_2537,interview,Clothing,54986
PROD_2538,enter,Electronics,abc
PROD_2539,enough,Furniture,67238
PROD_2540,soldier,Electronics,86975
PROD_2541,and,Books,abc
PROD_2542,spring,Books,14472
PROD_2543,police,Electronics,-999
PROD_2544,analysis,Electronics,23900
PROD_2545,thing,Clothing,33692
PROD_2546,role,Clothing,-999
PROD_2547,TV,Books,-999
PROD_2548,another,Books,abc
PROD_2549,,Furniture,abc
PROD_2550,two,Clothing,70326
PROD_2551,group,Clothing,62486
PROD_2552,fire,Electronics,32229
PROD_2553,nothing,Electronics,90048
PROD_2554,grow,Books,abc
PROD_2555,,Books,abc
PROD_2556,alone,Clothing,62934
PROD_2557,believe,Electronics,93138
PROD_2558,piece,Books,abc
PROD_2559,,Clothing,abc
PROD_2560,kind,Books,abc
PROD_2561,draw,Books,-999
PROD_2562,body,Furniture,6217
PROD_2563,over,Books,abc
PROD_2564,make,Clothing,abc
PROD_2565,determine,Furniture,-999
PROD_2566,bar,Furniture,-999
PROD_2567,minute,Electronics,abc
PROD_2568,shoulder,Electronics,-999
PROD_2569,at,Clothing,-999
PROD_2570,today,Clothing,abc
PROD_2571,age,Furniture,-999
PROD_2572,order,Furniture,77470
PROD_2573,thank,Books,55746
PROD_2574,attention,Furniture,-999
PROD_2575,,Clothing,abc
PROD_2576,against,Clothing,62789
PROD_2577,one,Clothing,-999
PROD_2578,hold,Furniture,abc
PROD_2579,cold,Clothing,15447
PROD_2580,subject,Books,89314
PROD_2581,pretty,Furniture,abc
PROD_2582,simply,Furniture,54556
PROD_2583,figure,Furniture,24922
PROD_2584,group,Books,abc
PROD_2585,allow,Furniture,-999
PROD_2586,capital,Books,abc
PROD_2587,parent,Books,abc
PROD_2588,back,Electronics,36014
PROD_2589,charge,Clothing,-999
PROD_2590,,Electronics,-999
PROD_2591,that,Electronics,46898
PROD_2592,information,Electronics,-999
PROD_2593,leave,Books,-999
PROD_2594,loss,Clothing,abc
PROD_2595,,Clothing,abc
PROD_2596,,Furniture,34410
PROD_2597,green,Furniture,abc
PROD_2598,accept,Furniture,5946
PROD_2599,skin,Books,-999
PROD_2600,other,Furniture,abc
PROD_2601,police,Books,abc
PROD_2602,traditional,Electronics,abc
PROD_2603,deal,Electronics,76123
PROD_2604,defense,Clothing,abc
PROD_2605,,Clothing,abc
PROD_2606,short,Furniture,-999
PROD_2607,could,Books,24300
PROD_2608,positive,Clothing,45672
PROD_2609,staff,Electronics,abc
PROD_2610,ask,Furniture,abc
PROD_2611,policy,Clothing,90495
PROD_2612,,Books,-999
PROD_2613,impact,Electronics,-999
PROD_2614,fund,Books,-999
PROD_2615,course,Books,abc
PROD_2616,goal,Books,abc
PROD_2617,left,Books,abc
PROD_2618,political,Furniture,96832
PROD_2619,get,Electronics,abc
PROD_2620,find,Clothing,-999
PROD_2621,forget,Electronics,-999
PROD_2622,oil,Furniture,abc
PROD_2623,consumer,Books,-999
PROD_2624,center,Electronics,59817
PROD_2625,group,Furniture,86201
PROD_2626,away,Books,38340
PROD_2627,identify,Clothing,47090
PROD_2628,firm,Clothing,11162
PROD_2629,candidate,Clothing,-999
PROD_2630,there,Furniture,29611
PROD_2631,whole,Books,-999
PROD_2632,compare,Books,35191
PROD_2633,such,Furniture,abc
PROD_2634,light,Books,-999
PROD_2635,house,Electronics,-999
PROD_2636,hit,Books,abc
PROD_2637,public,Electronics,78658
PROD_2638,work,Furniture,abc
PROD_2639,exist,Electronics,abc
PROD_2640,they,Furniture,abc
PROD_2641,second,Clothing,92067
PROD_2642,data,Books,82743
PROD_2643,collection,Books,abc
PROD_2644,,Books,-999
PROD_2645,,Clothing,7701
PROD_2646,on,Books,-999
PROD_2647,believe,Furniture,abc
PROD_2648,best,Books,abc
PROD_2649,myself,Furniture,-999
PROD_2650,side,Electronics,20452
PROD_2651,go,Clothing,abc
PROD_2652,cover,Furniture,31928
PROD_2653,perform,Furniture,abc
PROD_2654,pay,Clothing,2840
PROD_2655,peace,Clothing,abc
PROD_2656,,Clothing,-999
PROD_2657,ready,Electronics,14213
PROD_2658,well,Clothing,-999
PROD_2659,,Clothing,53294
PROD_2660,early,Clothing,-999
PROD_2661,design,Books,52328
PROD_2662,market,Clothing,718
PROD_2663,,Books,abc
PROD_2664,rate,Furniture,74204
PROD_2665,reflect,Clothing,-999
PROD_2666,of,Clothing,82938
PROD_2667,organization,Books,67666
PROD_2668,attention,Furniture,abc
PROD_2669,still,Books,abc
PROD_2670,type,Books,abc
PROD_2671,nice,Electronics,64731
PROD_2672,center,Books,abc
PROD_2673,tree,Electronics,-999
PROD_2674,draw,Clothing,91154
PROD_2675,condition,Books,13696
PROD_2676,would,Furniture,abc
PROD_2677,,Electronics,-999
PROD_2678,out,Books,-999
PROD_2679,reason,Furniture,abc
PROD_2680,process,Electronics,-999
PROD_2681,western,Books,abc
PROD_2682,move,Books,-999
PROD_2683,catch,Furniture,-999
PROD_2684,development,Electronics,abc
PROD_2685,rate,Furniture,35059
PROD_2686,,Furniture,92248
PROD_2687,peace,Furniture,-999
PROD_2688,sense,Books,abc
PROD_2689,,Books,-999
PROD_2690,interview,Electronics,52542
PROD_2691,perform,Books,abc
PROD_2692,,Books,-999
PROD_2693,late,Electronics,-999
PROD_2694,western,Furniture,abc
PROD_2695,,Books,abc
PROD_2696,bit,Books,abc
PROD_2697,customer,Electronics,abc
PROD_2698,second,Electronics,25095
PROD_2699,,Clothing,-999
PROD_2700,own,Furniture,-999
