project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,88aca,license,low,bsd-restricted,2.3.4,,no-known-exploit,2020-05-03T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d18b5,vulnerability,high,lodash,4.17.15,4.17.21,mature,2020-02-06T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,517a4,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-07-07T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2fe34,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-08-29T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8e3bf,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-10-18T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,20ce1,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-05-30T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,77d92,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2023-01-10T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,43940,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-05-13T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b7376,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2023-04-14T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d92a0,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2022-01-14T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f38a3,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2021-02-27T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,23f11,license,high,agpl-commons,1.4.2,,no-known-exploit,2022-08-07T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ee41e,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2021-10-10T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,89b90,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2020-04-06T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,781a6,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2022-10-18T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,19d88,license,high,agpl-commons,1.4.2,,no-known-exploit,2022-08-12T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,eb605,license,low,lgpl-helper,1.1.0,,no-known-exploit,2023-01-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,576b5,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-01-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,35b2c,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2020-08-04T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,51596,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-10-21T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4113b,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2020-11-03T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a169e,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-05-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,80029,license,high,agpl-commons,1.4.2,,no-known-exploit,2021-09-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e766e,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2023-03-26T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,47c10,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2020-11-05T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,77447,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2022-07-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,285b0,vulnerability,high,qs,6.5.2,6.5.3,mature,2022-09-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,37926,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-06-10T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b610d,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2023-08-24T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e0ad6,vulnerability,medium,axios,0.27.2,1.6.0,mature,2022-09-08T00:00:00Z,6.5
