project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8b117,vulnerability,high,lodash,4.17.15,4.17.21,mature,2020-06-16T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,594c3,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-06-15T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,176f8,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2022-02-15T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2fec7,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-04-10T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,774b2,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2023-05-20T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,47385,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2020-06-06T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,33539,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2023-08-07T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fbcc0,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2022-05-11T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,36f8e,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2021-04-29T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dcac2,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2021-04-30T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2c665,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2020-07-03T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,01fce,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2023-02-20T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,28e77,vulnerability,medium,axios,0.27.2,1.6.0,mature,2024-04-06T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,08ace,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-05-03T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,72c14,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2022-06-18T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,200c3,vulnerability,high,sharp,0.30.7,0.32.6,mature,2021-04-14T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2ea8b,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-05-13T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,db705,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2021-06-28T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b5aa2,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2022-01-07T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,32cb7,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2023-03-17T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e814d,vulnerability,high,sharp,0.30.7,0.32.6,mature,2023-11-28T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,daf30,vulnerability,high,lodash,4.17.15,4.17.21,mature,2020-11-20T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,75d9f,vulnerability,medium,request,2.88.2,,no-known-exploit,2022-06-12T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2bebf,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2020-10-02T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,59fed,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-11-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,99b69,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2023-06-18T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dee3d,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2023-01-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b1733,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2021-10-07T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9fc54,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-10-22T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,83900,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2022-06-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1635e,vulnerability,high,sharp,0.30.7,0.32.6,mature,2023-02-12T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1517a,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2023-11-15T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,547b9,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2022-03-16T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c09c4,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2020-02-26T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6863a,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2020-08-01T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0ecfe,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2024-02-29T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0c054,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2021-01-06T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c4305,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2022-01-14T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3cff9,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-11-27T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3ff9f,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2020-06-24T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,60007,vulnerability,high,tar,6.1.11,6.1.13,mature,2023-05-08T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2bc99,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2022-05-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,64058,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-11-07T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5d784,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2021-06-24T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d16e4,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-05-16T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,12df7,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2022-08-27T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0d5d8,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-06-22T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3798a,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2020-02-19T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3f8b9,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2022-05-28T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3b7b5,vulnerability,high,sharp,0.30.7,0.32.6,mature,2023-08-07T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,528dd,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-04-23T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0da8c,license,high,agpl-commons,1.4.2,,no-known-exploit,2020-11-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0ddd5,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2023-10-31T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f9a2e,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-12-16T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,16283,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2020-01-22T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3a172,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2024-05-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,50a1b,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2020-12-23T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,aa95b,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2024-05-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a597c,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2020-01-01T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8c4f6,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-12-13T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,69162,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2020-08-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,863dc,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2021-12-26T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fb8d9,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2023-03-29T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e752a,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2023-02-24T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f8bce,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2020-08-18T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8bff5,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2024-01-22T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6919f,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2021-09-23T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,900cd,license,low,bsd-restricted,2.3.4,,no-known-exploit,2022-06-09T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,797bd,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2024-04-23T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,09ab3,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2024-04-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9f751,vulnerability,high,tar,6.1.11,6.1.13,mature,2021-04-22T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,70e3b,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-08-10T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,97df7,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-11-23T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1fee9,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-08-23T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,28b4e,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2023-07-02T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,11390,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-08-26T00:00:00Z,
