project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2935d,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2024-01-10T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1c9f7,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2020-05-29T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,81d2f,vulnerability,medium,request,2.88.2,,no-known-exploit,2023-10-15T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,02979,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-05-19T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1dae3,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2023-01-04T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,90862,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-05-30T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,87c66,vulnerability,high,tar,6.1.11,6.1.13,mature,2024-01-30T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4f48f,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-02-22T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c0b44,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-08-10T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5232f,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-10-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e3324,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-05-06T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,eca68,vulnerability,high,sharp,0.30.7,0.32.6,mature,2022-06-10T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,44e93,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2020-10-24T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d8ea9,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-03-24T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,22f04,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2024-02-22T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0f7d7,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2022-06-30T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c9672,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-07-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cb040,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-11-02T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b5417,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-02-23T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2c5f2,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2020-10-26T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7501c,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-05-30T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ede05,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2024-03-20T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4059c,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-04-12T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4576e,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-02-20T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,89c94,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2023-07-10T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3c801,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-03-26T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,80aed,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2020-03-05T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5f877,vulnerability,medium,request,2.88.2,,no-known-exploit,2021-04-11T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a7170,vulnerability,medium,request,2.88.2,,no-known-exploit,2023-03-21T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,edc18,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-03-31T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d4484,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-05-21T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,63636,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2024-04-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2b02d,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2020-08-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,09829,vulnerability,medium,request,2.88.2,,no-known-exploit,2022-08-11T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cc5fb,vulnerability,high,qs,6.5.2,6.5.3,mature,2024-05-16T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,521ef,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2021-03-27T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,95ea6,license,low,lgpl-helper,1.1.0,,no-known-exploit,2020-06-19T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3eee4,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2023-06-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,df3e6,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2023-02-16T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b8d28,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2020-02-16T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b88c9,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2023-05-17T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,947cb,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2023-07-22T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,10fc8,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-11-01T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,26b86,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-06-22T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ff3a0,license,low,lgpl-helper,1.1.0,,no-known-exploit,2022-07-15T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,24f42,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2021-12-17T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b6e75,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-05-30T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7f351,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2024-04-25T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,50383,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2023-07-13T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d6a44,vulnerability,high,tar,6.1.11,6.1.13,mature,2023-09-25T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,65398,vulnerability,high,sharp,0.30.7,0.32.6,mature,2021-01-28T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,65ace,vulnerability,high,sharp,0.30.7,0.32.6,mature,2020-01-21T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,44b33,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-10-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f7232,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2020-02-28T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d9b7f,vulnerability,high,qs,6.5.2,6.5.3,mature,2022-12-11T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1ae84,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2020-01-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c9a7a,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-01-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,df196,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2023-03-02T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,59cca,vulnerability,medium,request,2.88.2,,no-known-exploit,2023-11-08T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,18f30,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-05-27T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9292f,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2021-11-07T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dc8ac,vulnerability,medium,axios,0.27.2,1.6.0,mature,2024-01-31T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,97e4a,vulnerability,high,sharp,0.30.7,0.32.6,mature,2024-04-30T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e747f,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2020-03-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b028e,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-03-28T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,997ca,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-07-11T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a06f3,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2023-03-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c6d07,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2020-11-27T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,85b95,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-07-28T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1e43a,license,low,lgpl-helper,1.1.0,,no-known-exploit,2023-09-01T00:00:00Z,
