project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5f232,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-12-02T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9d3a4,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2022-12-02T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,29b1d,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2020-12-16T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5a893,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-03-29T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,44333,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2022-09-18T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0b302,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2022-02-14T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c8cda,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2024-01-31T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,40ccb,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2020-09-30T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d18a5,vulnerability,high,tar,6.1.11,6.1.13,mature,2023-07-17T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,31872,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2021-07-12T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ef44f,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-07-14T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,53c91,license,high,agpl-commons,1.4.2,,no-known-exploit,2021-10-10T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fffd8,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-07-28T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,77cfa,vulnerability,medium,request,2.88.2,,no-known-exploit,2023-01-16T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ee75d,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2024-03-04T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b9a83,vulnerability,high,lodash,4.17.15,4.17.21,mature,2020-04-10T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b06ce,vulnerability,high,qs,6.5.2,6.5.3,mature,2021-10-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a5303,license,high,agpl-commons,1.4.2,,no-known-exploit,2023-02-28T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ff3bf,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2023-09-10T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9cfc6,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-04-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c89a2,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2022-09-04T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,99d8f,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-05-05T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fc55e,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-11-15T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7010c,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2022-03-10T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6441c,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-10-21T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,22c5f,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2023-11-05T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7f5f0,vulnerability,high,sharp,0.30.7,0.32.6,mature,2020-09-20T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,35243,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-02-22T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,442f5,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2022-07-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f6a21,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2020-08-28T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,baf01,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2021-06-06T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fe2d1,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-03-05T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c809b,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-08-10T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c04ad,vulnerability,medium,request,2.88.2,,no-known-exploit,2020-12-17T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ee5c8,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-12-30T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8e0e8,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2021-05-02T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,849fa,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2020-04-04T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0f022,vulnerability,medium,request,2.88.2,,no-known-exploit,2020-12-04T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a95cf,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-07-22T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a0859,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-12-01T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ef949,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2023-11-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fc8bc,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2023-05-07T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,196fb,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2023-06-17T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,834c3,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2024-01-26T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3b66e,vulnerability,high,sharp,0.30.7,0.32.6,mature,2021-10-28T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,45830,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2022-12-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c7668,license,high,agpl-commons,1.4.2,,no-known-exploit,2023-07-14T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dee8c,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2020-05-08T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c1f07,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-03-21T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3c03e,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-01-19T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1d21d,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-12-08T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,99504,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-01-31T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,028fb,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2021-12-26T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0d3bf,vulnerability,high,qs,6.5.2,6.5.3,mature,2024-05-18T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c7820,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2021-11-19T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0b16e,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2023-01-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,21c2f,vulnerability,high,sharp,0.30.7,0.32.6,mature,2020-06-22T00:00:00Z,8.8
