project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5a7c4,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-03-16T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7a624,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2021-07-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5e4c6,license,high,agpl-commons,1.4.2,,no-known-exploit,2023-01-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4ca66,license,high,agpl-commons,1.4.2,,no-known-exploit,2020-11-19T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,77c18,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-03-24T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,15398,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2022-12-24T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bcdcc,vulnerability,high,lodash,4.17.15,4.17.21,mature,2020-06-17T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8dd92,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2022-09-21T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,29ec3,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2023-08-23T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b72d2,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2023-03-19T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bd690,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2020-10-04T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4cb56,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2023-02-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,41cbb,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2021-08-23T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,36545,license,high,agpl-commons,1.4.2,,no-known-exploit,2021-07-10T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b810e,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2023-10-21T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,829c1,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2022-02-16T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,53aae,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2022-12-01T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,14ab0,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2022-12-02T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5efa1,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2024-01-26T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,86640,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2023-01-11T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cbfeb,license,low,bsd-restricted,2.3.4,,no-known-exploit,2020-03-19T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,481ce,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2022-06-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,74bb5,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2020-01-18T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9414c,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2022-08-10T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b4edd,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2024-05-17T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ba4b6,vulnerability,high,sharp,0.30.7,0.32.6,mature,2021-01-03T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,443a0,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2020-01-27T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d08d4,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2021-09-06T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1eb4f,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2023-09-30T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0b348,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2024-04-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1f90e,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2023-11-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,20de0,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2021-03-15T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b16c6,vulnerability,high,tar,6.1.11,6.1.13,mature,2020-02-07T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7c6f1,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-02-14T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,556ff,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2023-02-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2f0a7,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-09-12T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,be619,vulnerability,high,sharp,0.30.7,0.32.6,mature,2020-07-17T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,becc1,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2020-11-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ddb00,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2022-06-26T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,00c21,vulnerability,medium,request,2.88.2,,no-known-exploit,2020-03-21T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,667b8,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2020-03-14T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1ed17,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2020-01-03T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,afcd1,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2021-05-09T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3609b,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-02-16T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,60da5,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-02-07T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,325ea,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2023-06-06T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1163f,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-08-18T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f80d7,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2022-07-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c79a2,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-09-11T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,32e0e,vulnerability,high,sharp,0.30.7,0.32.6,mature,2021-05-21T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dcf03,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-06-16T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5c4df,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2021-02-09T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bab27,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2020-06-16T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c4a1d,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2021-03-23T00:00:00Z,7.5
