project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b4112,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2022-07-12T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b2844,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-03-02T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9653e,vulnerability,high,tar,6.1.11,6.1.13,mature,2020-02-24T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bdf6b,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2023-01-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d12be,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-09-22T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,342ec,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2024-05-01T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,be22b,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2022-01-31T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4ba28,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-10-01T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,109aa,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2020-08-01T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7fe35,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-05-07T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a61f9,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2020-09-05T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0a368,vulnerability,medium,request,2.88.2,,no-known-exploit,2023-05-07T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2b2bc,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2023-09-02T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,10c09,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2022-03-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3a65b,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2021-08-18T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4604e,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2021-12-24T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,333b3,vulnerability,high,tar,6.1.11,6.1.13,mature,2021-06-11T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6f33e,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-11-14T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0d853,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2023-07-02T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a19f3,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-05-21T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a9823,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2024-03-22T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,56287,vulnerability,high,tar,6.1.11,6.1.13,mature,2023-09-09T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,63f47,vulnerability,high,lodash,4.17.15,4.17.21,mature,2023-09-16T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bb525,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2021-06-01T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5941f,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2020-02-22T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6839d,vulnerability,high,qs,6.5.2,6.5.3,mature,2024-04-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d0899,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2021-03-02T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a76c3,vulnerability,high,tar,6.1.11,6.1.13,mature,2022-06-08T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ef32d,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2021-06-28T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a8326,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2022-08-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f03b1,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2021-04-29T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8a7a6,vulnerability,high,tar,6.1.11,6.1.13,mature,2024-02-23T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5462c,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2023-07-29T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0d8c2,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2021-07-27T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,167e6,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2024-04-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8387c,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2021-01-06T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e04f9,vulnerability,medium,request,2.88.2,,no-known-exploit,2022-12-01T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dd96b,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2020-12-30T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5e925,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2022-05-16T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1cd41,vulnerability,high,lodash,4.17.15,4.17.21,mature,2023-04-16T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f230d,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-03-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,aa6dd,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-11-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bee36,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2022-01-09T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a9c7d,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-07-30T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,87ecb,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2022-06-27T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9c0cc,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2021-10-04T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6c63e,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2024-01-28T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1dd0f,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2023-12-26T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3aae9,vulnerability,high,lodash,4.17.15,4.17.21,mature,2024-02-13T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,329a5,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-04-24T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dd94f,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2023-01-02T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f3010,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-10-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f2436,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-09-05T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b5a72,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-12-16T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e52ae,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2023-10-02T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c94e8,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-11-08T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8afd3,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2023-07-31T00:00:00Z,9.8
