project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,97818,vulnerability,high,sharp,0.30.7,0.32.6,mature,2024-01-15T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3b423,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2020-04-03T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f0484,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2022-01-29T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0ba38,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2021-08-20T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7decd,license,low,lgpl-helper,1.1.0,,no-known-exploit,2020-04-15T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0f863,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2020-10-26T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a4546,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2020-12-08T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9d688,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2024-02-26T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cf5ec,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2023-09-06T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,417f4,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2023-03-18T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e0ef6,vulnerability,high,lodash,4.17.15,4.17.21,mature,2023-11-04T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b4705,vulnerability,medium,axios,0.27.2,1.6.0,mature,2021-03-06T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,339c9,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-01-17T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,310e4,license,low,bsd-restricted,2.3.4,,no-known-exploit,2023-12-24T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fda78,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2021-05-28T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5717d,vulnerability,high,sharp,0.30.7,0.32.6,mature,2022-12-27T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,94a17,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2021-08-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b9934,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2023-12-03T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5fc78,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-12-31T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e682a,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2022-10-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,670fb,license,low,lgpl-helper,1.1.0,,no-known-exploit,2023-11-08T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e7d4d,license,low,lgpl-helper,1.1.0,,no-known-exploit,2023-03-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e67f9,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2023-01-11T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bf9cd,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2023-07-29T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,390fa,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2022-12-22T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b79dd,license,low,bsd-restricted,2.3.4,,no-known-exploit,2022-08-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e81df,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-09-10T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b736f,vulnerability,medium,request,2.88.2,,no-known-exploit,2020-03-01T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,90ce0,vulnerability,medium,request,2.88.2,,no-known-exploit,2022-11-12T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,24003,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2022-11-04T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,dd32a,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2022-07-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ff875,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2023-02-03T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5eeed,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2021-12-07T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1f247,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2023-01-27T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,73d2d,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2020-01-14T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,71276,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2021-05-14T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d8c26,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-07-20T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bfda4,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2022-06-29T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5aa5f,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-05-02T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,6e779,vulnerability,high,tar,6.1.11,6.1.13,mature,2020-12-07T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f22b7,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-03-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a4391,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2020-12-25T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,90a12,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2023-05-24T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f98de,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2022-07-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,11dc7,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2022-06-20T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cd6cf,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-09-19T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,819aa,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-02-07T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a9ade,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-07-04T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7cba2,vulnerability,high,lodash,4.17.15,4.17.21,mature,2024-04-28T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d48d6,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-09-04T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,60c7b,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2022-10-05T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e0d9f,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2023-07-25T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,60ba2,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2022-10-24T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,bd29d,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2020-01-04T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,60fbb,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2024-04-18T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c1fbe,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2023-12-25T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,39fc7,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-09-08T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,23bdc,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-04-08T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,376af,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-04-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,be79b,vulnerability,high,tar,6.1.11,6.1.13,mature,2022-01-17T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,67500,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2023-02-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c6832,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2023-11-14T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,47f4e,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2021-08-31T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d5500,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2021-03-04T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4c34a,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2022-11-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2c243,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-04-25T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b0bca,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2021-09-20T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,35f57,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-05-10T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f1daa,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2021-11-17T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,70355,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2023-06-02T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9c293,vulnerability,medium,node-fetch,2.6.1,2.6.7,proof-of-concept,2023-09-26T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7e7ee,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-12-31T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8081d,vulnerability,high,lodash,4.17.15,4.17.21,mature,2023-07-29T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,16f94,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-01-26T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,642d3,vulnerability,critical,minimist,1.2.5,1.2.6,mature,2020-12-05T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,24428,vulnerability,high,tar,6.1.11,6.1.13,mature,2020-08-17T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,27cce,license,low,lgpl-helper,1.1.0,,no-known-exploit,2022-02-07T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f12d7,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-08-29T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,02dbf,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2023-12-09T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2871d,license,low,bsd-restricted,2.3.4,,no-known-exploit,2022-06-06T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e837c,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-01-03T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ad442,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2024-02-09T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,53c0e,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2022-01-10T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4f39c,vulnerability,medium,request,2.88.2,,no-known-exploit,2022-11-08T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,343a7,vulnerability,high,lodash,4.17.15,4.17.21,mature,2021-01-21T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,aeebd,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-01-12T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,37e03,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2022-11-19T00:00:00Z,7.5
