project_name,project_id,issue_id,issue_type,severity,package,version,fixed_in,exploit_maturity,disclosure_time,cvss_score
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3b6c7,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2022-12-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f399f,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2022-03-05T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ff8fc,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-09-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,66b45,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2024-01-19T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5dd18,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2024-05-28T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,496ac,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2024-05-24T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5a526,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-12-31T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a32fc,license,high,agpl-commons,1.4.2,,no-known-exploit,2022-01-30T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4e236,license,low,lgpl-helper,1.1.0,,no-known-exploit,2021-04-06T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c9df2,vulnerability,medium,axios,0.27.2,1.6.0,mature,2021-11-14T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f5cc6,license,medium,gpl-3.0-module,2.1.0,,no-known-exploit,2023-11-14T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,92aed,license,high,agpl-commons,1.4.2,,no-known-exploit,2023-06-28T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,40e42,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2023-10-21T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,20474,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2020-08-13T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fa8c4,license,high,agpl-commons,1.4.2,,no-known-exploit,2022-05-06T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0a096,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-10-04T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fbd94,license,high,agpl-commons,1.4.2,,no-known-exploit,2023-11-28T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4c30c,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2022-01-18T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,021f2,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2023-07-03T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,89a2d,license,low,bsd-restricted,2.3.4,,no-known-exploit,2022-02-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ebd10,vulnerability,high,tar,6.1.11,6.1.13,mature,2023-08-04T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ba5ee,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2020-06-14T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,722b6,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-06-15T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,24a5e,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2020-10-03T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b1ca1,vulnerability,critical,vm2,3.9.11,3.9.19,mature,2023-12-14T00:00:00Z,10.0
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1ae92,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2021-05-30T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,0590e,vulnerability,medium,axios,0.27.2,1.6.0,mature,2022-11-05T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a03fe,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2022-04-12T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2bd6c,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2021-01-02T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f5eec,vulnerability,high,sharp,0.30.7,0.32.6,mature,2020-01-11T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f8ca4,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2023-11-25T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,a0544,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2022-03-24T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d8962,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-06-02T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,30b49,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2021-12-21T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,73a83,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2020-02-15T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,579b3,license,low,lgpl-helper,1.1.0,,no-known-exploit,2021-03-05T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cd311,vulnerability,high,json5,2.2.1,2.2.2,proof-of-concept,2021-12-26T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,8347a,vulnerability,high,sharp,0.30.7,0.32.6,mature,2022-06-18T00:00:00Z,8.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,d0714,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2022-10-30T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,03c71,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2023-04-27T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,59070,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-10-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,38ab3,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2020-02-17T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7d4ff,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2020-12-04T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7840d,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2022-05-28T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,cb55c,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2022-06-08T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,edce1,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2020-02-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,08601,vulnerability,medium,axios,0.27.2,1.6.0,mature,2020-07-12T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,4c25f,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2020-03-27T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2de40,vulnerability,high,semver,5.7.1,5.7.2,no-known-exploit,2023-07-08T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,210e5,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2023-06-23T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2a5a5,vulnerability,high,word-wrap,1.2.3,1.2.4,no-known-exploit,2020-09-21T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,88486,vulnerability,high,lodash,4.17.15,4.17.21,mature,2023-04-16T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,da56e,license,medium,cc-by-sa-lib,3.0.1,,no-known-exploit,2021-01-13T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,f1756,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-10-23T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e0aab,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-11-18T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1e9b1,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2024-01-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,731e7,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2024-05-23T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fa258,vulnerability,high,minimatch,3.0.4,3.1.2,proof-of-concept,2020-01-22T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7ef56,vulnerability,medium,axios,0.21.1,0.21.2,proof-of-concept,2020-08-27T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c49b0,vulnerability,high,lodash,4.17.15,4.17.21,mature,2022-11-05T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2d4a9,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2024-02-09T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2e7b9,license,low,bsd-restricted,2.3.4,,no-known-exploit,2021-05-23T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7608a,license,medium,copyleft-utils,0.9.8,,no-known-exploit,2022-04-11T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,2b1e7,vulnerability,high,moment,2.29.3,2.29.4,no-known-exploit,2021-12-04T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,7d925,license,high,agpl-commons,1.4.2,,no-known-exploit,2023-08-26T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5d54e,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2020-11-06T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b1c65,vulnerability,high,passport,0.5.3,0.6.0,no-known-exploit,2020-11-20T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,256a0,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-12-28T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e8c32,vulnerability,high,express,4.16.4,4.18.2,proof-of-concept,2020-06-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5d634,vulnerability,high,lodash,4.17.15,4.17.21,mature,2024-01-09T00:00:00Z,7.2
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,b21e5,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2024-03-21T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,61305,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2021-10-31T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3d0aa,vulnerability,high,nth-check,1.0.2,2.0.1,no-known-exploit,2020-08-14T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c34fd,vulnerability,medium,axios,0.27.2,1.6.0,mature,2023-01-18T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,ac143,vulnerability,high,tar,6.1.11,6.1.13,mature,2020-08-29T00:00:00Z,8.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,e65d6,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2023-08-07T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,c7d8a,vulnerability,medium,request,2.88.2,,no-known-exploit,2022-05-26T00:00:00Z,6.1
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,194c8,vulnerability,medium,tough-cookie,2.5.0,4.1.3,no-known-exploit,2021-12-01T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,5e1e6,vulnerability,high,decode-uri-component,0.2.0,0.2.2,no-known-exploit,2021-06-01T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,63e3a,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2024-05-25T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3aa11,vulnerability,high,qs,6.5.2,6.5.3,mature,2023-07-17T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,3696e,vulnerability,medium,socket.io-parser,4.2.1,4.2.3,proof-of-concept,2024-04-02T00:00:00Z,6.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,45c15,vulnerability,high,lodash,4.17.15,4.17.21,mature,2020-07-31T00:00:00Z,7.4
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,9ac14,license,high,proprietary-sdk,1.0.0,,no-known-exploit,2023-12-25T00:00:00Z,
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,70c15,vulnerability,critical,mysql2,3.2.0,3.9.7,mature,2022-11-05T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,74f36,vulnerability,high,multer,1.4.4,1.4.5,proof-of-concept,2021-07-13T00:00:00Z,7.5
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,fe599,vulnerability,critical,jsonwebtoken,8.5.1,9.0.0,mature,2021-02-22T00:00:00Z,9.8
syngenta-pim-core,a3f91c02-47b8-4e12-b6d7-0e8a5c3f9d21,1fcc2,vulnerability,high,tar,6.1.11,6.1.13,mature,2020-02-20T00:00:00Z,8.1
